-1.563780557444260921e-02 -1.404396058296697447e-02 -6.789852442125265952e-03 9.337823983514681458e-03 3.506430465677112807e-03 1.403058809501089854e-02 1.769567970768548548e-02 9.090057398680073675e-03 1.050352556740108412e-02 1.603003222953702789e-03 4.570339694510039408e-03 9.186046730974339880e-03 -1.330690845861681737e-02 -2.140785470783157507e-02 -9.341724309706478380e-03 -1.796277486391772982e-03 1.415252038350445218e-02 8.979662708952673711e-03 1.819597304711351171e-02 2.496205981424282072e-02 2.675711978008621372e-02 2.428540393520961516e-02 3.478911974525544792e-02 3.057070078193646623e-02 2.119458404104079818e-02 7.860272166908544023e-03 1.300884342253993964e-02 1.012834767516324064e-02 5.930881979111291002e-03 6.354623968945816159e-03 3.508930885800509714e-04 6.020165719746728428e-04 2.259307136228017043e-03 3.205174833055934869e-03 3.414407759919413365e-03 3.784591924159030896e-03 3.368467791915463749e-03 5.332955314770515542e-03 4.158552901571965776e-03 2.679611922758340370e-03 2.319830178748816252e-03 1.897527651635755319e-03 2.262816645270504523e-03 2.504095951735507697e-03 2.798713661832152866e-03 2.498503607057500631e-03 2.552618234403780662e-03 1.742974594890256412e-03 1.359673950901196804e-03 1.296921390348870773e-03 3.762602746064658277e-04 1.098072720196796581e-03 3.903363849531160668e-04 3.633765609265537933e-04 -1.395256006617273670e-03 -1.531940602035319898e-03 -3.291934772278182209e-04 -4.379405427243909799e-04 -1.157803872047225013e-04 -1.718201228868565522e-04 -1.521739413874456659e-04 -1.579282125021563843e-04 -1.498200099376845174e-04 -1.444053368686581962e-04 -9.376496564073022455e-05 -5.726814742956776172e-05 -1.530901836304110475e-04 -1.281665845453971997e-04 -9.778020830708555877e-05 -1.867291393864434212e-04 -1.398382737534120679e-04 -1.392495323671028018e-04 0.000000000000000000e+00
-1.534143730532377958e-02 -1.499724114000855479e-02 -1.238856568488699850e-02 6.817091736593283713e-03 1.058870172528258990e-03 1.213452637693990255e-02 1.623144344466709299e-02 2.837654612449114211e-03 2.164878938856418245e-03 -1.249910287697275635e-03 2.974599914523423649e-03 1.797885205633065198e-03 -1.355394441179669229e-02 -2.156837235907005379e-02 -1.000950136130995816e-02 9.999689279538870323e-03 2.004193758330075070e-02 1.982972798032278661e-02 2.434867193551326636e-02 2.823004639503778890e-02 2.987579826185537968e-02 2.801411335622105980e-02 3.589713567089347634e-02 3.059118550754647003e-02 2.043642377702781232e-02 5.790995713141455781e-03 1.396782256415463053e-02 9.353723209642339498e-03 3.503663310766569339e-03 5.529837449103069957e-03 5.605667511190404184e-04 -2.714628535613883287e-04 2.439497277919144835e-03 3.028358011761156376e-03 3.244085390178952366e-03 3.604706276746583171e-03 2.991501960423192941e-03 4.728905070805922151e-03 3.812136887972883414e-03 2.358166938392969314e-03 1.915267664116981905e-03 1.539616375339392107e-03 1.828286526688316371e-03 2.098622097037150525e-03 2.324983081052778289e-03 2.023847833697800525e-03 2.157009525035391562e-03 1.472304171329597011e-03 1.093864721951831598e-03 1.113207121306913905e-03 1.973455218831077218e-04 7.683272870053770021e-04 2.690613300728728063e-04 1.568400284668314271e-04 -1.800270317289687227e-03 -1.155758644927118439e-03 -3.590234227885957807e-04 -3.300280659459531307e-04 -9.372597105539171025e-05 -1.522706570540321991e-04 -1.320554993071709760e-04 -1.365067500955774449e-04 -1.276965249417116866e-04 -1.143532681453507394e-04 -5.511018844117643312e-05 -1.642298320803092793e-05 -1.219877703988458961e-04 -1.113109083235030994e-04 -7.302716585400048643e-05 -1.491427328801364638e-04 -9.810832580114947632e-05 -9.793296976567944512e-05 0.000000000000000000e+00
-1.522036371807189425e-02 -1.583623168426129268e-02 -1.508082818600087194e-02 2.203376086072239559e-03 -8.192406339730951004e-04 1.207668942424788838e-02 1.189530087776802247e-02 -6.730322229486773722e-04 9.776946380952722393e-04 -3.361553183822252322e-03 2.017525679548271000e-03 2.369509746131370775e-03 -1.210057983280421467e-02 -1.938982085721363546e-02 -7.240340067255601753e-03 5.627370502224948723e-03 2.593616000012843870e-02 2.777847368088259827e-02 2.820292693013470853e-02 3.072512569360696943e-02 3.159378523469058564e-02 2.974835162785893772e-02 3.275828162804828025e-02 3.238905064063146710e-02 2.013017845456488431e-02 4.970503278855176177e-03 1.325715581788244890e-02 7.707985284469032194e-03 2.455582166476233397e-03 4.085402187229192350e-03 1.989341162698110566e-04 2.955969948743586428e-04 2.408989640571235213e-03 2.773349492599663790e-03 2.806369540849118493e-03 3.233599434679490514e-03 2.596046546386787668e-03 4.052295930705440696e-03 3.370489374901808333e-03 2.003276002142229117e-03 1.491144930696464144e-03 1.135407649599073920e-03 1.451452665605756920e-03 1.601522079909045715e-03 1.790786778656183742e-03 1.570550052747421432e-03 1.818898464080120903e-03 1.209176944030332379e-03 8.859787194523960352e-04 8.817951265882584266e-04 5.357386726245749742e-06 6.998647859290940687e-04 5.381992650654865429e-05 -1.923727450048318133e-05 4.852998554270016029e-04 -1.046699745529622305e-03 -4.957494584232335910e-04 -2.747071457633865066e-04 -7.983196064742514864e-05 -1.394916162098525092e-04 -1.195270624521072023e-04 -1.222308219439582899e-04 -1.057575682352762669e-04 -9.494596179138170555e-05 -3.063949498027795926e-05 6.595398190256673843e-06 -1.026998597808415070e-04 -1.034505912684835494e-04 -5.354760378395440057e-05 -1.139361665991600603e-04 -6.816980112489545718e-05 -6.827343713666778058e-05 0.000000000000000000e+00
-1.518230479086923879e-02 -1.656471992464503273e-02 -1.536290300828113686e-02 1.745784663398808334e-03 -2.157669509870174807e-03 8.094276575320691336e-03 1.163143755820783554e-02 -1.805504249205114320e-03 1.321567388004041277e-04 -6.679774549411376938e-03 1.873639463155996054e-03 3.199690709152491763e-03 -1.112232972991478164e-02 -9.619118295631778892e-03 -5.437477175291860476e-04 4.811475556380173657e-03 3.050329858615441481e-02 3.149178802141250344e-02 2.695568830677075312e-02 3.148874497128417715e-02 3.135306999593012733e-02 2.975908940061344765e-02 3.010162611462874338e-02 3.113019405373051995e-02 1.916341349624417489e-02 4.100624134480312932e-03 1.157520178276172373e-02 5.447481278679333627e-03 9.736250058267614804e-04 2.451666367051075213e-03 -9.589130822860170156e-04 1.399833529831084888e-03 2.180547280659084208e-03 2.362172792345518246e-03 2.250653238661470823e-03 3.032373539099353366e-03 2.174347217078320682e-03 3.788601537962676957e-03 2.867582934413803741e-03 1.562645894409797620e-03 1.071454260454629548e-03 7.443979939125711098e-04 1.065328297045198269e-03 1.215509076246235054e-03 1.416086532117333263e-03 1.444976634957129136e-03 1.565719169775547925e-03 1.071203235369466711e-03 7.106727625796338543e-04 6.879781412862939760e-04 -2.059465050479047932e-04 6.498240245491615497e-04 -1.803648328859708272e-04 -1.797528193492325954e-04 8.423052458965685219e-04 -9.483598660153802484e-04 -4.860184817516710609e-04 -7.359606488535064273e-04 -7.424402156175347045e-05 -1.351379014522535726e-04 -1.147389430116163567e-04 -1.148306591858272441e-04 -7.284728326339973137e-05 -4.127037846046732739e-05 -1.737373349897097796e-05 1.465761397412279621e-05 -9.791852971829939634e-05 -1.040482820826582611e-04 -3.861935238091973588e-05 -8.576971231377683580e-05 -4.856486975768348202e-05 -4.736925257020629942e-05 0.000000000000000000e+00
-1.514810036678682081e-02 -1.715482759573205840e-02 -1.387291870923945680e-02 1.604607513399969321e-03 -3.037119518921826966e-03 6.329072375592659228e-03 1.067122815675247693e-02 -1.939981969371729065e-03 -8.277943561552092433e-04 -1.110746166705212090e-02 4.645465093744860496e-03 4.475755166822636966e-03 -9.486331331572728232e-03 -7.322269320866325870e-03 7.124096650841238443e-03 1.729426160181901651e-02 3.390247462630213704e-02 3.393239439537865110e-02 2.851154340987704927e-02 3.134695269545773044e-02 3.002735360223596217e-02 2.779290633043274283e-02 2.899495490328263259e-02 3.027758197367802495e-02 1.806154168662033044e-02 3.168071815707662608e-03 9.325734778030891903e-03 2.656798251337022521e-03 9.558792735333554447e-04 6.380945987984887324e-04 -2.259670294733950868e-03 9.755477949511259794e-04 1.894742072181543335e-03 1.908246378661715426e-03 1.742843099236779381e-03 2.762611554317118134e-03 1.752359037709538825e-03 3.460915762843796983e-03 2.371566994042950682e-03 1.139123870416369755e-03 6.797740734327817336e-04 6.664250213361810893e-04 7.758528827253030613e-04 8.322093290189513937e-04 1.137567657679028343e-03 1.134400243245181628e-03 1.340717846687766723e-03 9.624527856431086548e-04 5.451595361591898836e-04 4.803266565431840718e-04 -4.022461444037617184e-04 4.239155141476658173e-04 -5.259754316284670494e-04 -2.393498762103263289e-04 8.268710980701143853e-04 -9.317484764324035496e-04 -5.022899476898601279e-04 -1.572753735672449693e-04 -7.235532575577963144e-05 -1.344653683190699667e-04 -1.084091954908217303e-04 -1.079415551430429332e-04 -4.514948614087188616e-05 -2.042161395365837961e-05 -1.152114145952509716e-05 1.026832069328520447e-05 -1.046024053721339442e-04 -1.087158989321324043e-04 -2.111281082761706784e-05 -7.019322856649523601e-05 -3.590386313589988276e-05 -3.308548275526845828e-05 0.000000000000000000e+00
-1.509013491886435077e-02 -1.772204799999599345e-02 -1.391250573033175897e-02 1.655021444094018079e-03 -4.222804504024679773e-03 4.853322432609274983e-03 1.031518920262897154e-02 -1.522736009064828977e-03 -1.430089447239879519e-03 -9.678115520728169940e-03 5.515411477972520515e-03 1.009159905515844002e-02 -8.369587470042461064e-03 -4.475906241168559063e-03 1.417896909970295383e-02 2.582316785901639378e-02 3.483223400326096453e-02 3.413228424051339971e-02 2.839324898468476022e-02 3.015211270121653797e-02 2.710873966952931369e-02 2.786945769548765384e-02 2.759106618486839579e-02 2.894784703312325291e-02 1.653824105687817791e-02 2.308934797838446684e-03 5.926260531850857660e-03 2.766359267297957558e-03 -1.275345459362142719e-03 -6.507940233859699219e-04 -3.019241454239818268e-03 3.272633102824329399e-04 1.574670803165645339e-03 1.509872992755845189e-03 1.293697454457287677e-03 2.312622647878015414e-03 1.342260879027890041e-03 2.993770391185535118e-03 2.502128778360201977e-03 7.500966503357631154e-04 3.794294107137829997e-04 4.423378641149611212e-04 5.736931952924351208e-04 5.787984982816851698e-04 8.695421902302769013e-04 8.504509914928348735e-04 1.643921567847428378e-03 8.823441030472167768e-04 3.256436411902541295e-04 2.516279337214655243e-04 -3.786730731007992290e-04 2.511617894924711436e-04 -4.160901262366678566e-04 5.792623414890840650e-05 7.712785518378950655e-04 -9.720196158014005050e-04 -5.456333037727745250e-04 -1.322078987868735567e-04 -6.336869137157918885e-05 -1.382354739689617418e-04 -1.090802552425884642e-04 -9.419990874448558316e-05 -3.535381074470933527e-05 -1.990639793802984059e-05 -1.112762311095139012e-05 3.070325874432455748e-06 -1.580764792379341088e-04 -1.165919247796409763e-04 4.304866251914063469e-05 -6.699206642224453390e-05 -2.726992715906817466e-05 -2.335778208362171426e-05 0.000000000000000000e+00
-1.492645874986919807e-02 -1.779836115474608960e-02 -1.334438067897281144e-02 -3.899210814779507928e-04 -4.857692212681286037e-03 3.718704133461869787e-03 1.161628150293836370e-02 -7.430081050188164227e-04 -1.589891537150833756e-03 -7.014914917817804962e-03 6.176386839797487482e-03 1.263197093157941708e-02 -8.372323239200341050e-03 -2.676062831596937031e-04 2.143309653183678165e-02 2.756930911800736794e-02 3.219553943836217513e-02 3.365961420513485791e-02 2.716042143765662331e-02 2.850793803645501612e-02 2.497891079474356957e-02 2.595294985530927079e-02 2.606370518151379656e-02 2.703669493257621070e-02 1.497931868016166845e-02 1.682181278738426045e-03 4.698858546362316702e-03 -7.962443332871771418e-04 -3.732041601324453950e-03 -1.924286354551441036e-03 -3.616231539126602001e-03 -3.462964150457992218e-04 1.255160326763871126e-03 1.204568494358682074e-03 9.444354682273115031e-04 1.971154132661467884e-03 1.039993634549318813e-03 2.646979265591653530e-03 2.069818536256207153e-03 4.336477368269697763e-04 1.537251209811074659e-04 3.100787353105260991e-04 3.731471479113679379e-04 3.651610122687998228e-04 6.296954570643720217e-04 5.560311228691716678e-04 1.504566837866150308e-03 6.651377698290161788e-04 1.563897258165525272e-04 2.688658241822849959e-06 -7.205324864116846584e-04 1.620836192159913480e-04 3.640373506641481072e-06 3.389809680811595172e-04 6.883671749164932407e-04 -1.059754690686531831e-03 -6.112036062404513359e-04 -1.116525127144996077e-04 -6.662384475930593908e-05 -1.401545687258476391e-04 -1.076733860827516764e-04 -6.050608863006345928e-05 -1.542735844850540161e-05 -2.220081296400167048e-05 -1.187604175356682390e-05 -2.587263224995695055e-06 -1.645907987040118314e-04 -1.223625613420153968e-04 4.590232219925383106e-05 -7.215520599856972694e-05 -2.018443319684593007e-05 -1.724017511151032522e-05 0.000000000000000000e+00
-1.474318414238950936e-02 -1.778241284955583978e-02 -1.400488012222922407e-02 -7.728014482381695416e-03 -5.041226630055462010e-03 3.402174514121725224e-03 1.064786771712533664e-02 2.244668248749803752e-04 -1.272476310077763628e-03 1.394528026139596477e-04 7.161992326473409776e-03 1.412873700610361993e-02 -5.446954229228140321e-03 4.051520979373890441e-03 2.314859954003622988e-02 2.617000052578077884e-02 3.184044920180895133e-02 3.234884062476339750e-02 2.560065272518841084e-02 2.647405203060770873e-02 2.444914216812321683e-02 2.398521852774138097e-02 2.453814692762534833e-02 2.529368120030994760e-02 1.302347315413499018e-02 1.299322425438731443e-03 3.454872365182382055e-03 -1.133121527345792856e-03 -7.089068333698378410e-03 -3.211152723451959901e-03 -4.657025768210587557e-03 -9.704206904643797316e-04 1.001354827167233452e-03 9.652510689193150029e-04 1.061264531927008647e-03 1.658192925788171124e-03 7.846496428101090714e-04 2.334094800062302966e-03 1.281062738598848227e-03 2.171982723666587844e-04 2.252634703836520202e-04 1.737381917337188497e-04 1.778551613824674860e-04 1.889290706458268687e-04 4.010304301118594594e-04 3.195242979927570559e-04 1.394383933075005189e-03 4.464637213459354825e-04 2.867402781703276560e-05 -7.333497433137381449e-05 -7.663236629014136270e-04 1.884919674921547994e-04 -4.066269748363993131e-04 3.024432317033642903e-04 5.924252955082920380e-04 -1.190617869724519551e-03 -6.853656532257446088e-04 -1.109419472413719632e-04 -6.850093632237985730e-05 -1.413344798493199050e-04 -1.031399624480400234e-04 -4.632976833818247542e-05 -8.010739293240476400e-06 -2.506888176867505535e-05 -1.202899511554278433e-05 -6.442397534556221217e-06 -1.704678179521579295e-04 -1.241359150299103931e-04 3.959257082897238433e-05 -7.823508803994627669e-05 -1.425728987669572234e-05 -1.329966653429437429e-05 0.000000000000000000e+00
-1.449959513320209226e-02 -1.762112247160985135e-02 -1.376971119771042140e-02 -8.256486825302999932e-03 -4.579129120429570321e-03 2.593208371763466857e-03 1.151987136108800769e-02 1.062051400367636234e-03 -3.006256383741856553e-04 1.675132899435993750e-03 9.711834826703125145e-03 1.450907769685727544e-02 -4.239010071614757180e-03 5.042520853749010712e-03 2.169030824734363705e-02 2.567821719185303664e-02 3.123196751585055608e-02 3.069650861471018288e-02 2.432532746570359450e-02 2.469277717773366021e-02 2.351599183839425677e-02 2.233861606600839878e-02 2.317569996921520215e-02 2.393838853731722338e-02 1.143142689397791401e-02 -1.445586240151897073e-04 2.161180894290737342e-03 -2.892841839639004320e-03 -8.653724415125907399e-03 -1.200152938508836087e-03 -5.073599551906227134e-03 -1.583650580869289115e-03 8.620192493253853172e-04 8.026890291148447432e-04 8.620809576314059086e-04 1.405358227202668786e-03 4.793190919372136705e-04 1.869156151769857388e-03 1.278376313166518230e-03 5.224260739851160906e-04 4.447046740096993744e-05 -1.214033818541793153e-05 -1.975696795852854848e-05 3.490160543151432648e-05 2.472241694704280235e-04 7.017348070803564042e-05 1.199638091748056468e-03 2.972052998302388005e-04 2.547354051785077900e-05 1.488062844146043062e-05 -6.489523520940565504e-04 2.376461325184209272e-04 -2.764833998298854567e-04 2.353761028643930331e-04 4.463262312128790654e-04 -1.344656188848603051e-03 -6.545698170157265849e-04 -9.982718074752483517e-05 -6.999685956543544307e-05 -1.419637710569077171e-04 -9.625398433854570612e-05 -3.942000512324739248e-05 -5.168027200852520764e-06 -2.751434021774912253e-05 -1.100825193134369329e-05 -8.327763680426869541e-06 -1.754949453243170865e-04 -1.227404109158669598e-04 3.081685463257599622e-05 -8.341223383467877284e-05 -1.452418291592039168e-05 -1.094592425943119451e-05 0.000000000000000000e+00
-1.421110975388728548e-02 -1.677839675721770618e-02 -1.330999545643862803e-02 -8.197361787097179331e-03 -3.583415978937409818e-03 1.719909619168902282e-03 1.333577990135381697e-02 2.089381980113103054e-03 1.411516414918878581e-03 1.602262351298122667e-03 1.060296080322586931e-02 2.204481032549665542e-02 4.969378609530394897e-03 5.647682727612846065e-03 2.014051704009034438e-02 2.566882726205221843e-02 3.027953876699029934e-02 2.586801594770804513e-02 2.176190147201850777e-02 2.278154632040241268e-02 2.025356959438795457e-02 2.110624944725714158e-02 2.210006460973090725e-02 2.260355317775974981e-02 9.516055923086241819e-03 -1.239422714206739329e-03 7.926029065856710076e-04 -5.192807392631948460e-03 -9.699299224848800804e-03 -1.216520564412348904e-03 -4.527311460151395295e-03 -1.680907617810589727e-03 6.564896211784798652e-04 6.957450959816924296e-04 7.005009365457226522e-04 1.209046876283537131e-03 2.827112793966080062e-04 1.654473722737748176e-03 1.016071703816123772e-03 1.694283264441764913e-04 -1.490244194428669289e-04 -1.867800319814705290e-04 -1.759195283739245497e-04 -9.458563363295979798e-05 7.437193289661081508e-05 4.377733157525653951e-04 1.029569797537988052e-03 2.568126128608128056e-04 4.657661520468536764e-05 1.395835734001593664e-04 -5.539374014915665612e-04 3.422065528866369277e-04 -1.281458797166123986e-03 1.004368104986497201e-04 3.111967043878394179e-04 -1.412637599059962668e-03 -4.052205558764399029e-04 -9.452572885493282229e-05 -6.998192930041113868e-05 -1.409043579769786447e-04 -8.606309074821183458e-05 -3.243577248213114217e-05 -3.530451976985204965e-06 -2.935979500762186944e-05 -9.212950317305512726e-06 -7.883113539719488472e-06 -1.782713616194087081e-04 -1.185731898658559658e-04 2.320934163435595110e-05 -8.640306350571336225e-05 -1.893475564429536462e-05 -1.031199280987493694e-05 0.000000000000000000e+00
