2.000000000000000000e+00 3.244715650809666840e+03
2.149999999999999911e+00 2.051218817901826696e+03
2.299999999999999822e+00 1.248461644063354470e+03
2.450000000000000178e+00 7.195048121102445293e+02
2.600000000000000089e+00 3.787690873868996277e+02
2.750000000000000000e+00 1.673905620009463746e+02
2.899999999999999911e+00 4.461414414618047886e+01
3.049999999999999822e+00 -2.021507385143195279e+01
3.200000000000000178e+00 -5.081950176827376708e+01
3.349999999999999645e+00 -6.240769712167093530e+01
3.500000000000000000e+00 -6.469425211616908200e+01
3.649999999999999911e+00 -6.261522805289132521e+01
3.799999999999999822e+00 -5.856055259937420487e+01
3.950000000000000178e+00 -5.330549372592940927e+01
4.099999999999999645e+00 -4.762346917050308548e+01
4.250000000000000000e+00 -4.172786092385649681e+01
4.400000000000000355e+00 -3.627829025936080143e+01
4.549999999999999822e+00 -3.115038180476403795e+01
4.699999999999999289e+00 -2.647126068040961400e+01
4.849999999999999645e+00 -2.271743007804616354e+01
5.000000000000000000e+00 -1.906967533432180062e+01
5.150000000000000355e+00 -1.607841585791902617e+01
5.299999999999999822e+00 -1.375906034445506521e+01
5.449999999999999289e+00 -1.154850627790438011e+01
5.599999999999999645e+00 -9.868674074823502451e+00
5.750000000000000000e+00 -8.343011915712850168e+00
5.900000000000000355e+00 -7.211754724266938865e+00
6.049999999999999822e+00 -6.066481881134677678e+00
6.200000000000000178e+00 -5.329761464963667095e+00
6.349999999999999645e+00 -4.523569212324218825e+00
6.500000000000000000e+00 -3.800249382038600743e+00
6.649999999999999467e+00 -3.288447587692644447e+00
6.799999999999999822e+00 -2.967053285829024389e+00
6.950000000000000178e+00 -2.580361553555121645e+00
7.099999999999999645e+00 -2.266243824124103412e+00
7.250000000000000000e+00 -2.004667803703341633e+00
7.399999999999999467e+00 -1.697693813184741884e+00
7.549999999999999822e+00 -1.424093294190242887e+00
7.700000000000000178e+00 -1.237153301190119237e+00
7.849999999999999645e+00 -1.031968429742846638e+00
8.000000000000000000e+00 -9.702661191113293171e-01
8.149999999999998579e+00 -8.700013131601735950e-01
8.300000000000000711e+00 -5.910815161769278347e-01
8.449999999999999289e+00 -6.170732522150501609e-01
8.599999999999999645e+00 -5.275592229736503214e-01
8.750000000000000000e+00 -3.587553255783859640e-01
8.899999999999998579e+00 -2.981033430842217058e-01
9.050000000000000711e+00 -1.678535845712758601e-01
9.199999999999999289e+00 -1.437029022781644017e-01
9.349999999999999645e+00 -1.089498618966899812e-01
9.500000000000000000e+00 -4.530627484200522304e-02
9.649999999999998579e+00 -4.295895269024185836e-02
