2.000000000000000000e+00 -2.223341443163917575e+01
2.080000000000000071e+00 -2.130076167418337718e+01
2.160000000000000142e+00 -2.059571796769432694e+01
2.240000000000000213e+00 -1.971799364912385499e+01
2.319999999999999840e+00 -1.884154334504728467e+01
2.399999999999999911e+00 -1.801212631642101769e+01
2.479999999999999982e+00 -1.713451175862701348e+01
2.560000000000000053e+00 -1.631129139161657804e+01
2.640000000000000124e+00 -1.557074805475622270e+01
2.719999999999999751e+00 -1.486860335205619776e+01
2.799999999999999822e+00 -1.414665401193815342e+01
2.879999999999999893e+00 -1.352112857466636342e+01
2.959999999999999964e+00 -1.289388641782807099e+01
3.040000000000000036e+00 -1.229723640165047982e+01
3.120000000000000107e+00 -1.174527318130458298e+01
3.200000000000000178e+00 -1.121961281512540154e+01
3.280000000000000249e+00 -1.072917589090138790e+01
3.360000000000000320e+00 -1.024714074003441056e+01
3.439999999999999947e+00 -9.815118637334308005e+00
3.520000000000000018e+00 -9.262193636573101685e+00
3.600000000000000089e+00 -9.056427729092320078e+00
3.679999999999999716e+00 -8.621972499668117962e+00
3.759999999999999787e+00 -8.267299882504630659e+00
3.839999999999999858e+00 -7.872991187241495936e+00
3.919999999999999929e+00 -7.555015758725858177e+00
4.000000000000000000e+00 -7.226538426607476140e+00
4.080000000000000071e+00 -6.914616100175408064e+00
4.160000000000000142e+00 -6.593084539758820029e+00
4.240000000000000213e+00 -6.311142246886447538e+00
4.320000000000000284e+00 -6.031026996083710401e+00
4.400000000000000355e+00 -5.773766893071297091e+00
4.480000000000000426e+00 -5.520071234286660911e+00
4.560000000000000497e+00 -5.286469127668169676e+00
4.640000000000000568e+00 -5.077096370200706588e+00
4.720000000000000639e+00 -4.823439378469629446e+00
4.800000000000000711e+00 -4.674326478266266349e+00
4.879999999999999893e+00 -4.485004907110123895e+00
4.959999999999999964e+00 -4.276111247236258350e+00
5.040000000000000036e+00 -4.115165798907582939e+00
5.120000000000000107e+00 -3.811338156310739578e+00
5.200000000000000178e+00 -3.817324348460715555e+00
5.280000000000000249e+00 -3.660640852331198403e+00
5.359999999999999432e+00 -3.505578904537287599e+00
5.439999999999999503e+00 -3.381410965630493592e+00
5.519999999999999574e+00 -3.273854248050156457e+00
5.599999999999999645e+00 -3.157504549790246529e+00
5.679999999999999716e+00 -3.045941121854411904e+00
5.759999999999999787e+00 -2.810213573525288666e+00
5.839999999999999858e+00 -2.838729271616102778e+00
5.919999999999999929e+00 -2.726179212231727433e+00
6.000000000000000000e+00 -2.672693523777525115e+00
6.080000000000000071e+00 -2.583310563863960851e+00
6.160000000000000142e+00 -2.460131389739217411e+00
6.240000000000000213e+00 -2.338481634637901152e+00
6.320000000000000284e+00 -2.319166829011010122e+00
6.400000000000000355e+00 -2.266094663468720682e+00
6.480000000000000426e+00 -2.156628999159693194e+00
6.560000000000000497e+00 -2.099680087781052862e+00
6.639999999999999680e+00 -1.902146425777573313e+00
6.719999999999999751e+00 -1.974165309434283699e+00
6.799999999999999822e+00 -1.772943715423025424e+00
6.879999999999999893e+00 -1.853572355571486696e+00
6.959999999999999964e+00 -1.804422463351329498e+00
7.040000000000000036e+00 -1.762867615980212577e+00
7.120000000000000107e+00 -1.689812082645403279e+00
7.200000000000000178e+00 -1.638267264183923544e+00
7.280000000000000249e+00 -1.587350189083736041e+00
7.360000000000000320e+00 -1.542830916719140077e+00
7.440000000000000391e+00 -1.493850503266003216e+00
7.520000000000000462e+00 -1.441299386783612135e+00
7.600000000000000533e+00 -1.412238869079374126e+00
7.679999999999999716e+00 -1.356067654455728189e+00
7.759999999999999787e+00 -1.316584234018591815e+00
7.839999999999999858e+00 -1.293319001206327812e+00
7.919999999999999929e+00 -1.288482626705445000e+00
8.000000000000000000e+00 -1.208570697599498089e+00
8.080000000000000071e+00 -1.185927412848286622e+00
8.160000000000000142e+00 -1.083180257296589843e+00
8.240000000000000213e+00 -1.123158899645204656e+00
8.320000000000000284e+00 -1.082718413613292796e+00
8.400000000000000355e+00 -1.076541025668120710e+00
8.480000000000000426e+00 -1.033975033465139859e+00
8.560000000000000497e+00 -1.007204389907201403e+00
8.640000000000000568e+00 -1.002710837497033936e+00
8.719999999999998863e+00 -9.538623960452241590e-01
8.800000000000000711e+00 -8.708695834229729371e-01
8.879999999999999005e+00 -8.816805778906200430e-01
8.960000000000000853e+00 -8.840791354032262461e-01
9.039999999999999147e+00 -8.571562117367648170e-01
9.120000000000000995e+00 -8.598910808359505609e-01
9.199999999999999289e+00 -8.336330911333789118e-01
9.280000000000001137e+00 -7.944747262627060991e-01
9.359999999999999432e+00 -7.097770394466351718e-01
9.440000000000001279e+00 -7.734720302323694341e-01
9.519999999999999574e+00 -7.341726412732896279e-01
9.600000000000001421e+00 -7.185052373870348674e-01
9.679999999999999716e+00 -7.016730855866626371e-01
9.759999999999999787e+00 -6.679636596800264670e-01
9.839999999999999858e+00 -5.421948304729085066e-01
9.919999999999999929e+00 -6.865484600666604820e-01
1.000000000000000000e+01 -6.727383516818008502e-01
