2.000000000000000000e+00 -4.380374856438606912e-01
2.080808080808080884e+00 -1.255476456252679895e+00
2.161616161616161769e+00 -1.838238125573710136e+00
2.242424242424242209e+00 -2.237059558380494195e+00
2.323232323232323093e+00 -2.494565859207042990e+00
2.404040404040403978e+00 -2.645381736769536474e+00
2.484848484848484862e+00 -2.717005935933158867e+00
2.565656565656565746e+00 -2.731125530003097879e+00
2.646464646464646631e+00 -2.704893694019716577e+00
2.727272727272727515e+00 -2.651922869397083105e+00
2.808080808080807955e+00 -2.582544236990003128e+00
2.888888888888888840e+00 -2.504340267593718750e+00
2.969696969696969724e+00 -2.422377737071101933e+00
3.050505050505050608e+00 -2.339577848253782122e+00
3.131313131313131493e+00 -2.257447308844362510e+00
3.212121212121211933e+00 -2.176496835671670738e+00
3.292929292929293261e+00 -2.096829454595550146e+00
3.373737373737373701e+00 -2.018599670472909224e+00
3.454545454545454586e+00 -1.942073965963686533e+00
3.535353535353535470e+00 -1.868046184346994210e+00
3.616161616161616355e+00 -1.797562798467211564e+00
3.696969696969697239e+00 -1.730845122443369632e+00
3.777777777777777679e+00 -1.669460761105412416e+00
3.858585858585859008e+00 -1.616550689197637780e+00
3.939393939393939448e+00 -1.570659998877843577e+00
4.020202020202020776e+00 -1.530594095179083070e+00
4.101010101010101216e+00 -1.500366207833891963e+00
4.181818181818181657e+00 -1.481988536481182450e+00
4.262626262626262985e+00 -1.470632337555954905e+00
4.343434343434343425e+00 -1.465044480978505703e+00
4.424242424242423866e+00 -1.467575901235917968e+00
4.505050505050505194e+00 -1.478339770519809804e+00
4.585858585858586522e+00 -1.495008655879814796e+00
4.666666666666666963e+00 -1.515066044589730154e+00
4.747474747474747403e+00 -1.538511286817367818e+00
4.828282828282828731e+00 -1.561421770151838473e+00
4.909090909090909172e+00 -1.585643102899325640e+00
4.989898989898989612e+00 -1.610535740786289693e+00
5.070707070707070940e+00 -1.633235860746040657e+00
5.151515151515152269e+00 -1.650398634732042069e+00
5.232323232323232709e+00 -1.663930259544699197e+00
5.313131313131313149e+00 -1.675985602844320965e+00
5.393939393939394478e+00 -1.683035899974427707e+00
5.474747474747474918e+00 -1.684485937792246091e+00
5.555555555555555358e+00 -1.681013907097295146e+00
5.636363636363636687e+00 -1.675074251737740383e+00
5.717171717171718015e+00 -1.664434578962925571e+00
5.797979797979798455e+00 -1.649577544688085595e+00
5.878787878787878896e+00 -1.630889916427236130e+00
5.959595959595960224e+00 -1.609892136656299044e+00
6.040404040404040664e+00 -1.585974125564604265e+00
6.121212121212121993e+00 -1.559390873772770192e+00
6.202020202020202433e+00 -1.531147424865153539e+00
6.282828282828282873e+00 -1.501264908483790350e+00
6.363636363636364202e+00 -1.470339567651635093e+00
6.444444444444444642e+00 -1.438008994329109669e+00
6.525252525252525970e+00 -1.405733956215016178e+00
6.606060606060606410e+00 -1.372887739348627179e+00
6.686868686868686851e+00 -1.339904707506889281e+00
6.767676767676768179e+00 -1.306787504718798232e+00
6.848484848484848619e+00 -1.273995667521177211e+00
6.929292929292929948e+00 -1.241707066336417142e+00
7.010101010101010388e+00 -1.210030416809004805e+00
7.090909090909091717e+00 -1.178997008054238904e+00
7.171717171717172157e+00 -1.148735008476009511e+00
7.252525252525252597e+00 -1.119377268061327868e+00
7.333333333333333925e+00 -1.090936508489903645e+00
7.414141414141414366e+00 -1.063450241371555194e+00
7.494949494949495694e+00 -1.036926771982749074e+00
7.575757575757576134e+00 -1.011398226609117046e+00
7.656565656565657463e+00 -9.868512327315670518e-01
7.737373737373737903e+00 -9.632674641135707816e-01
7.818181818181818343e+00 -9.406430059826220713e-01
7.898989898989899672e+00 -9.189375396303489651e-01
7.979797979797980112e+00 -8.981564381507212147e-01
8.060606060606062329e+00 -8.782642352578307055e-01
8.141414141414141881e+00 -8.592232141140243584e-01
8.222222222222221433e+00 -8.409920995600117521e-01
8.303030303030304538e+00 -8.235327443504303346e-01
8.383838383838384090e+00 -8.067966709752738552e-01
8.464646464646465418e+00 -7.907534390962922544e-01
8.545454545454546746e+00 -7.753621464559046217e-01
8.626262626262626299e+00 -7.605830393337953410e-01
8.707070707070707627e+00 -7.463754445851122910e-01
8.787878787878788955e+00 -7.326993127101388836e-01
8.868686868686868507e+00 -7.195180211159168948e-01
8.949494949494949836e+00 -7.067908274489553833e-01
9.030303030303031164e+00 -6.944879659993574705e-01
9.111111111111110716e+00 -6.825809286592487979e-01
9.191919191919193821e+00 -6.710378952341500280e-01
9.272727272727273373e+00 -6.598306852900748254e-01
9.353535353535352925e+00 -6.489313495681159338e-01
9.434343434343436030e+00 -6.383112061474349730e-01
9.515151515151515582e+00 -6.279426285509259742e-01
9.595959595959596911e+00 -6.177997935630230586e-01
9.676767676767678239e+00 -6.078587127884560459e-01
9.757575757575757791e+00 -5.980977366810691365e-01
9.838383838383839120e+00 -5.884988635127541556e-01
9.919191919191920448e+00 -5.790462136179286290e-01
1.000000000000000000e+01 -5.697262424391169588e-01
