1.016189153488977981e+00 -2.158874340511022005e+00
1.035362533743487079e+00 -2.139700960256512907e+00
1.054535913997995955e+00 -2.120527580002004253e+00
1.073709294252505053e+00 -2.101354199747495155e+00
1.092882674507014151e+00 -2.082180819492986057e+00
1.112056054761523027e+00 -2.063007439238477403e+00
1.131229435016032125e+00 -2.043834058983968305e+00
1.150402815270541002e+00 -2.024660678729459207e+00
1.169576195525050100e+00 -2.005487298474950109e+00
1.188749575779559198e+00 -1.986313918220441010e+00
1.207922956034068074e+00 -1.967140537965932134e+00
1.227096336288577172e+00 -1.947967157711423036e+00
1.246269716543086270e+00 -1.928793777456913938e+00
1.265443096797595146e+00 -1.909620397202405062e+00
1.284616477052104244e+00 -1.890447016947895964e+00
1.303789857306613342e+00 -1.871273636693386866e+00
1.322963237561122218e+00 -1.852100256438877990e+00
1.342136617815631316e+00 -1.832926876184368892e+00
1.361309998070140193e+00 -1.813753495929860016e+00
1.380483378324649291e+00 -1.794580115675350918e+00
1.399656758579158389e+00 -1.775406735420841819e+00
1.418830138833667265e+00 -1.756233355166332943e+00
1.438003519088176363e+00 -1.737059974911823845e+00
1.457176899342685461e+00 -1.717886594657314747e+00
1.476350279597194337e+00 -1.698713214402805871e+00
1.495523659851703435e+00 -1.679539834148296773e+00
1.514697040106212533e+00 -1.660366453893787675e+00
1.533870420360721409e+00 -1.641193073639278799e+00
1.553043800615230507e+00 -1.622019693384769701e+00
1.572217180869739606e+00 -1.602846313130260603e+00
1.591390561124248482e+00 -1.583672932875751727e+00
1.610563941378757580e+00 -1.564499552621242628e+00
1.629737321633266456e+00 -1.545326172366733752e+00
1.648910701887775554e+00 -1.526152792112224654e+00
1.668084082142284652e+00 -1.506979411857715556e+00
1.687257462396793528e+00 -1.487806031603206680e+00
1.706430842651302626e+00 -1.468632651348697582e+00
1.725604222905811724e+00 -1.449459271094188484e+00
1.744777603160320600e+00 -1.430285890839679608e+00
1.763950983414829699e+00 -1.411112510585170510e+00
1.783124363669338797e+00 -1.391939130330661412e+00
1.802297743923847673e+00 -1.372765750076152536e+00
1.821471124178356771e+00 -1.353592369821643437e+00
1.840644504432865869e+00 -1.334418989567134339e+00
1.859817884687374745e+00 -1.315245609312625463e+00
1.878991264941883843e+00 -1.296072229058116365e+00
1.898164645196392719e+00 -1.276898848803607489e+00
1.917338025450901817e+00 -1.257725468549098391e+00
1.936511405705410915e+00 -1.238552088294589293e+00
1.955684785959919791e+00 -1.219378708040080417e+00
1.974858166214428890e+00 -1.200205327785571319e+00
1.994031546468937988e+00 -1.181031947531062221e+00
2.013204926723446864e+00 -1.161858567276553345e+00
2.032378306977955962e+00 -1.142685187022044246e+00
2.051551687232465060e+00 -1.123511806767535148e+00
2.070725067486974158e+00 -1.104338426513026050e+00
2.089898447741482812e+00 -1.085165046258517396e+00
2.109071827995991910e+00 -1.065991666004008298e+00
