1.000000000000000000e+00 5.206977575653581880e+00 -1.569787086009455379e+01 9.656385160269564949e+00
2.000000000000000000e+00 2.887965056288521737e-01 -2.648740937729598954e+00 1.280814783967798576e+00
3.000000000000000000e+00 -1.723385139484889805e-03 -4.203607259114505723e-01 1.517497839813586324e-01
4.000000000000000000e+00 -7.576945790788158774e-03 -4.393499693833291531e-02 1.270306165679357946e-02
5.000000000000000000e+00 -1.215179509017616510e-03 -3.940815076930448413e-03 9.613922884454950690e-04
6.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
