3.200000000000000178e+00 2.435543121464434080e+01 1.938799051640671678e+01 1.242625834856880829e+01
3.250000000000000000e+00 1.446989464602665976e+01 9.755654467880958691e+00 3.145310343825258315e+00
3.300000000000000266e+00 6.616204194870078936e+00 2.134008231223560870e+00 -4.153980014962144196e+00
3.350000000000000089e+00 4.752210261358413845e-01 -3.785672135563800111e+00 -9.765462891664355993e+00
3.400000000000000355e+00 -4.258403056155657396e+00 -8.315658455103402957e+00 -1.401189078751485795e+01
3.450000000000000178e+00 -7.842127171898027882e+00 -1.169703431514790282e+01 -1.711125083238584921e+01
3.500000000000000000e+00 -1.052908116253092885e+01 -1.421342651156010106e+01 -1.938946269365260378e+01
3.550000000000000266e+00 -1.246333468952798285e+01 -1.596081026946194470e+01 -2.087595955526921898e+01
3.600000000000000089e+00 -1.381420744655770250e+01 -1.713910638864035718e+01 -2.181328647202462889e+01
3.650000000000000355e+00 -1.470115311167319305e+01 -1.786773853382328525e+01 -2.232080944304470904e+01
3.700000000000000178e+00 -1.524048815190326422e+01 -1.827182884517242201e+01 -2.253495600234600715e+01
3.750000000000000000e+00 -1.550370375844067894e+01 -1.839424996433081105e+01 -2.246053365524858236e+01
3.800000000000000266e+00 -1.556793880081386305e+01 -1.831548909831326455e+01 -2.218169264597236179e+01
3.850000000000000089e+00 -1.550794391368981451e+01 -1.814337223913753405e+01 -2.185162132082041353e+01
3.900000000000000355e+00 -1.531429414171725512e+01 -1.782308145993738435e+01 -2.135336755600292236e+01
3.950000000000000178e+00 -1.503925759607227519e+01 -1.745186330299475230e+01 -2.084655189901241101e+01
4.000000000000000000e+00 -1.466372905269963667e+01 -1.696372048172634095e+01 -2.019981513512902893e+01
4.050000000000000711e+00 -1.423480538869625889e+01 -1.643487379624275491e+01 -1.953044083711574785e+01
4.100000000000000533e+00 -1.377309990493813530e+01 -1.588200027981656604e+01 -1.884817860627663322e+01
4.150000000000000355e+00 -1.327808511632611044e+01 -1.528320790748693980e+01 -1.810317100171232596e+01
4.200000000000000178e+00 -1.280232359931687824e+01 -1.474309395416639745e+01 -1.747083191366982646e+01
4.250000000000000000e+00 -1.229865423374576494e+01 -1.415872041252441704e+01 -1.677227257823687978e+01
4.300000000000000711e+00 -1.178284922571037896e+01 -1.356880524690495804e+01 -1.607737849553814158e+01
4.350000000000000533e+00 -1.125878717357409187e+01 -1.297818475723033771e+01 -1.539204736036481336e+01
4.400000000000000355e+00 -1.071503181810840033e+01 -1.235808825003914535e+01 -1.466392666407045908e+01
4.450000000000000178e+00 -1.017211028010933660e+01 -1.174951921348110773e+01 -1.396250743346172385e+01
4.500000000000000000e+00 -9.650246709497878328e+00 -1.117746235104277730e+01 -1.331861849394044839e+01
4.550000000000000711e+00 -9.150414945906959474e+00 -1.062656840440467931e+01 -1.269497732573654503e+01
4.600000000000000533e+00 -8.650728406792040914e+00 -1.005833732779137790e+01 -1.203020060711423866e+01
4.650000000000000355e+00 -8.163320162566378713e+00 -9.511362619377905503e+00 -1.139939799759304151e+01
4.700000000000000178e+00 -7.696634427702520043e+00 -8.997677901788847521e+00 -1.081807975060655735e+01
4.750000000000000000e+00 -7.252426323248073459e+00 -8.509064897225471213e+00 -1.026672517400584184e+01
4.800000000000000711e+00 -6.810841852711746469e+00 -8.007964457647176459e+00 -9.681693263701163232e+00
4.850000000000000533e+00 -6.399655805580550805e+00 -7.558654040622059256e+00 -9.177859024930512533e+00
4.900000000000000355e+00 -6.023662383086048067e+00 -7.146348325477447361e+00 -8.714167095604352653e+00
4.950000000000000178e+00 -5.675934418832184747e+00 -6.758107945643132553e+00 -8.268547364423284307e+00
5.000000000000000000e+00 -5.344721688743447885e+00 -6.385481301549589261e+00 -7.837663488317048177e+00
5.050000000000000711e+00 -5.025867721997201443e+00 -6.028223120665643364e+00 -7.426019183185417205e+00
5.100000000000000533e+00 -4.705468043539440259e+00 -5.658733196469256654e+00 -6.987340773775940761e+00
5.150000000000000355e+00 -4.411927646287949756e+00 -5.339189639926189557e+00 -6.631026713876053691e+00
5.200000000000000178e+00 -4.135797382332384586e+00 -5.039194114942802116e+00 -6.296801147982478142e+00
5.250000000000000000e+00 -3.856306419038446620e+00 -4.712338137323968112e+00 -5.903631470573600382e+00
5.300000000000000711e+00 -3.622107888077152893e+00 -4.462057087948778644e+00 -5.630488416500156745e+00
5.349999999999999645e+00 -3.391967875359114259e+00 -4.186097383353626356e+00 -5.290494627843145281e+00
5.400000000000000355e+00 -3.199528120603645220e+00 -3.967020311392843723e+00 -5.034104597143596038e+00
5.450000000000000178e+00 -3.018137958861188963e+00 -3.752786949917208403e+00 -4.773353306518401951e+00
5.500000000000000000e+00 -2.850599477824289352e+00 -3.557911088137188926e+00 -4.539827477856306359e+00
5.550000000000000711e+00 -2.691628138563828543e+00 -3.377994809852680191e+00 -4.330394938733661547e+00
5.600000000000000533e+00 -2.520192600059090182e+00 -3.170093521475791931e+00 -4.071386243595043197e+00
5.650000000000000355e+00 -2.369010486290790141e+00 -3.008675223099999130e+00 -3.895342062605777755e+00
5.700000000000000178e+00 -2.215727996372152120e+00 -2.838341872120508924e+00 -3.700665016367565840e+00
5.750000000000000000e+00 -2.058755777397891507e+00 -2.649695532454643399e+00 -3.468182781944051385e+00
5.800000000000000711e+00 -1.923494317452423275e+00 -2.492846408131299540e+00 -3.280911460024071857e+00
5.850000000000000533e+00 -1.807760119845625013e+00 -2.360204052820336074e+00 -3.125003731838660315e+00
5.900000000000000355e+00 -1.705086855508852750e+00 -2.236567757790908217e+00 -2.971866244479315355e+00
5.950000000000000178e+00 -1.605557958100689575e+00 -2.103295570123009384e+00 -2.791758954117540270e+00
6.000000000000000000e+00 -1.526701198599766940e+00 -2.005400761845521629e+00 -2.667135024239541963e+00
6.050000000000000711e+00 -1.464735909394221380e+00 -1.941202081070514396e+00 -2.599292172817513347e+00
