4.279750959540251642e-03 -4.617474092810880393e-03 -4.519293444900540635e-03 -2.878236071410356089e-03 -1.224858362547820434e-03 8.888496173312887549e-03 8.891746070730732754e-03 8.891614859749097377e-03 1.009314672410255298e-02 1.956072085158666596e-02 7.333289441157830879e-02 -4.036107366118812934e-03 -2.591702348581748083e-03 -1.706673076114384457e-03 -1.712148507067468017e-03 -1.632078907277900726e-03 2.732765278778970242e-05 4.561913920042570680e-04 3.699091030284762383e-04 -2.219754605903290212e-05 -2.221142494818195701e-05 -8.652277756482362747e-06 -8.409791553276591003e-05 5.525802916963584721e-04 7.382397452602162957e-04 7.408086457871831954e-04 5.188407900277525187e-03 -5.463253182824701071e-05 -5.247956869425252080e-05 -5.273624265100806952e-05 -5.867328218300826848e-05 -5.851928290212526917e-05 -5.832967872265726328e-05 -5.596008122665807605e-05 -2.787662742775864899e-05 6.752197441528551280e-05 6.752196713932789862e-05 -1.030892599374055862e-04 -9.933042383636347950e-05 -5.294437505654059350e-05 -8.888353477232158184e-06 -8.535145752830430865e-06 -7.751423254376277328e-06 0.000000000000000000e+00
3.892457247275160626e-03 -4.904866647848393768e-03 -4.808032106666360050e-03 -3.257917745941085741e-03 -1.973914040718227625e-03 8.261364047939423472e-03 8.297365566249936819e-03 8.304113391204737127e-03 9.180495715554570779e-03 1.693823663299554028e-02 6.964263593181385659e-02 -3.514094176352955401e-03 -2.245764600957045332e-03 -1.501970618846826255e-03 -1.499912188592134044e-03 -1.471387789933942258e-03 3.308479062980040908e-05 1.965423762158025056e-04 1.060101058101281524e-04 -6.365744047798216343e-05 -6.367059904732741416e-05 -3.682811075123026967e-05 -1.993698242586106062e-05 4.354243210400454700e-04 4.350736708147451282e-04 5.701246191165409982e-04 5.190581767237745225e-03 -5.213180702412500978e-05 -5.086268356535583735e-05 -5.094620792078785598e-05 -5.643178883474320173e-05 -5.627936116070486605e-05 -5.604913167189806700e-05 -5.385702752391807735e-05 -2.216019129264168441e-05 6.105615102569572628e-05 6.105619831942021847e-05 -9.752624464454129338e-05 -9.512259930488653481e-05 -5.656418579746969044e-05 -9.395080269314348698e-06 -8.959330443758517504e-06 -8.584112947573885322e-06 0.000000000000000000e+00
3.550272889697225764e-03 -5.164363821677397937e-03 -5.061368377937469631e-03 -3.605491514463210478e-03 -2.657016149896662682e-03 7.658654900296824053e-03 7.732774694886757061e-03 7.757414899970171973e-03 8.373195225431118160e-03 1.450230351838399656e-02 1.449986675288528204e-02 -2.985266637551831082e-03 -1.848957741458434612e-03 -1.296295111387735233e-03 -1.288694536924595013e-03 -1.284990587009815499e-03 -1.014535300782881677e-04 3.493644544505514205e-05 -5.872658948646858335e-05 -9.472149395151063800e-05 -9.473317913943901658e-05 -6.486165875685401261e-05 4.168853047303855419e-05 2.940466292784549296e-04 2.936374912678729743e-04 4.132482608838472515e-04 5.194065684918314219e-03 -4.839275061385706067e-05 -4.749896470457315445e-05 -4.764904224430210888e-05 -5.260220132186077535e-05 -5.245492138783447444e-05 -5.219768354436382651e-05 -5.019967647967860103e-05 -1.923491799971088767e-05 5.071759005659259856e-05 5.071765554021112621e-05 -8.932132914196699858e-05 -8.781520955380983651e-05 -5.653514745063148439e-05 -9.065242920769378543e-06 -8.571336366003379226e-06 -8.324572263518348336e-06 0.000000000000000000e+00
3.247371150791877881e-03 -5.392020229919580743e-03 -5.288118234602734447e-03 -3.861831293761497363e-03 -3.265585321059916168e-03 7.081602932885289192e-03 7.175465503678424284e-03 7.224892317026387900e-03 7.645407655218150467e-03 1.230346675947657786e-02 1.230104014757671393e-02 -2.455538317008176818e-03 -1.428212504833936691e-03 -1.082917231542523950e-03 -1.067496134055545554e-03 -1.067015571607043967e-03 -1.675732164585497230e-04 -4.050295319757424295e-05 -1.364650888717733324e-04 -1.087705677491612732e-04 -1.087808195734396577e-04 -8.299851833726279438e-05 4.708128471975214779e-05 1.903302327264100313e-04 1.899623348435852677e-04 2.800532674882560968e-04 5.195749643462477252e-03 -4.651346534956246614e-05 -4.593476842273958027e-05 -4.607362279784865677e-05 -5.086511737317778170e-05 -5.072329440736211836e-05 -5.048511229688301682e-05 -4.867827738053165376e-05 -1.919963688123971224e-05 2.846265851985663176e-05 2.846264396794140339e-05 -8.211711246985942125e-05 -8.118877667584456503e-05 -5.599886571872048080e-05 -8.066675945883616805e-06 -7.578815711895003915e-06 -7.183582056313753128e-06 0.000000000000000000e+00
2.966827898490009829e-03 -5.580726170592242852e-03 -5.476267324411310256e-03 -3.954885170969646424e-03 -3.776962865231325850e-03 6.550784808496246114e-03 6.638128565100487322e-03 6.712221311317989603e-03 6.993367278482764959e-03 1.039640956514631398e-02 1.039407961798133329e-02 -1.960147590580163524e-03 -1.019523264403687790e-03 -1.019523206196026877e-03 -8.345314090547617525e-04 -8.247143305197823793e-04 -1.738045975798740983e-04 -5.072762724012136459e-05 -1.481599356338847429e-04 -1.185344954137690365e-04 -1.185437868116423488e-04 -9.840887651080265641e-05 -3.202265099389478564e-03 1.080431211448740214e-04 1.083061142708174884e-04 1.691669349384028465e-04 5.200418487220304087e-03 -4.170360989519394934e-05 -4.129432272748090327e-05 -4.129653825657442212e-05 -4.599076055455952883e-05 -4.585645001498050988e-05 -4.563684342429041862e-05 -4.401103797135874629e-05 -1.557455107104033232e-05 -1.557404902996495366e-05 2.159100404242053628e-06 -7.204461144283413887e-05 -7.147458381950855255e-05 -5.342076838132925332e-05 -6.914113328093662858e-06 -6.489190127467736602e-06 -5.763027729699388146e-06 0.000000000000000000e+00
2.718904237553942949e-03 -6.103494142735144123e-03 -5.617862938379403204e-03 -4.234628846461419016e-03 -4.180999043455813080e-03 6.067071441066218540e-03 6.128677643573610112e-03 6.219539536687079817e-03 6.409703011740930378e-03 8.795510042546084151e-03 8.793348413746571168e-03 -1.519611258117947727e-03 -6.613092082261573523e-04 -6.621322136197704822e-04 -5.984498166071716696e-04 -5.733269390475470573e-04 -1.387358242936898023e-04 -1.815943687688559294e-05 -1.164907225756905973e-04 -1.258536831301171333e-04 -1.258623706235084683e-04 -1.038997907016891986e-04 -5.702386115444824100e-04 4.652299321605823934e-05 4.674143929150886834e-05 8.397794590564444661e-05 5.203712542424909770e-03 -3.831458525382913649e-05 -3.801715502049773932e-05 -3.777005986194126308e-05 -4.241791248205117881e-05 -4.229511250741779804e-05 -4.210425322526134551e-05 -4.066907422384247184e-05 -1.560536475153639913e-05 -1.560544842504896224e-05 -1.549674198031425476e-05 -6.367571404553018510e-05 -6.333762576105073094e-05 -5.035235153627581894e-05 -6.192633009050041437e-06 -5.828809662489220500e-06 -4.679426638176664710e-06 0.000000000000000000e+00
2.504019706975668669e-03 -6.064740104193333536e-03 -5.720204375393223017e-03 -4.475664856727235019e-03 -4.490842951781814918e-03 5.625907200737856328e-03 5.651767343806568533e-03 5.651742732879938558e-03 5.746510403696447611e-03 7.484243240469368175e-03 7.482291068299673498e-03 -1.155215864855563268e-03 -3.718132356880232692e-04 -3.700987472257111222e-04 -3.673709798022173345e-04 -3.258613069192506373e-04 -7.356639252975583076e-05 4.575686034513637424e-05 -5.304252772475592792e-05 -1.368184384773485363e-04 -1.368269768136087805e-04 -6.101264807512052357e-05 -5.154761674930341542e-05 -4.185123543720692396e-06 -3.937351721106097102e-06 1.677432010183110833e-05 5.203896380407968536e-03 -3.850983921438455582e-05 -3.785059743677265942e-05 -3.740226748050190508e-05 -4.078005804331041873e-05 -4.066925976076163352e-05 -4.051278665428981185e-05 -3.924230259144678712e-05 -1.899350172607228160e-05 -1.899352719192393124e-05 -9.408431651536375284e-06 -5.682669507223181427e-05 -5.662920739268884063e-05 -4.658211400965228677e-05 -5.549263732973486185e-06 -5.243826308287680149e-06 -3.660697984742000699e-06 0.000000000000000000e+00
2.314222358108963817e-03 -5.867591215064749122e-03 -5.763009969086851925e-03 -4.713409110991051421e-03 -4.691115493187680840e-03 5.242532541160471737e-03 5.244198408036027104e-03 5.330007796146674082e-03 5.328566247044363990e-03 6.456030219851527363e-03 6.454302834754344076e-03 -8.621263586974237114e-04 -1.535149058327078819e-04 -1.504247120465151966e-04 -1.625280347070656717e-04 -1.057559711625799537e-04 7.662434654776006937e-06 1.259602649952284992e-04 2.694959766813553870e-05 -1.407942472724243999e-04 -9.302901162300258875e-05 -9.329643944511190057e-05 -7.252185605466365814e-05 -3.362651477800682187e-05 -3.335684596095234156e-05 -2.331454743398353457e-05 5.209757651755353436e-03 -3.261021629441529512e-05 -3.197228215867653489e-05 -3.141602064715698361e-05 -3.592356733861379325e-05 -3.582563294912688434e-05 -3.570414628484286368e-05 -3.460938751231878996e-05 -3.337001908221282065e-05 -2.096919342875480652e-05 2.315518941031768918e-06 -4.786306453752331436e-05 -4.774941407958976924e-05 -4.168344457866623998e-05 -4.974201146978884935e-06 -4.712244844995439053e-06 -2.685730578377842903e-06 0.000000000000000000e+00
2.138389427273068577e-03 -5.879905584151856601e-03 -5.775397061370313168e-03 -5.547842796659097075e-03 -4.825794752832734957e-03 4.881687036686344072e-03 4.891950029559666291e-03 4.947713139699772000e-03 5.085078104457352310e-03 5.651758085150504485e-03 5.650242022966267541e-03 -6.563411334354896098e-04 -1.655201413086615503e-05 -1.439269180991686881e-05 -2.264816430397331715e-05 4.522335075307637453e-05 7.600219760206528008e-05 1.938832429004833102e-04 9.485944246989674866e-05 -1.486016772105358541e-04 -1.155126919911708683e-04 -1.157485748990438879e-04 -9.173593934974633157e-05 -5.627420614473521709e-05 -5.590906948782503605e-05 -5.203104956308379769e-05 5.211428113398142159e-03 -3.092346742050722241e-05 -3.029486470040865242e-05 -2.961840436910279095e-05 -3.342560012242756784e-05 -3.333974018460139632e-05 -3.324960198369808495e-05 -3.230710717616602778e-05 -3.094065323239192367e-05 1.584965502843260765e-06 1.521004305686801672e-04 -4.037576945847831666e-05 -4.031000571558251977e-05 -3.651472434285096824e-05 -4.451925633475184441e-06 -4.224293661536648870e-06 -1.753225660650059581e-06 0.000000000000000000e+00
1.985053157113725320e-03 -5.835407999256858602e-03 -5.731185327022103593e-03 -5.547131193452514708e-03 -4.876339553447905928e-03 4.560552759357960895e-03 4.616849473677575588e-03 4.618906157702440396e-03 4.990968940546736121e-03 5.050887495599454269e-03 5.049553608841961250e-03 -5.089963342470582575e-04 6.856748950667679310e-05 6.914797631907276809e-05 6.515331551781855524e-05 1.393387829011771828e-04 1.370441132166888565e-04 2.546727628214284778e-04 1.556963979965075850e-04 -1.438318904547486454e-04 -1.436946622561663389e-04 -1.192920462926849723e-04 -9.945127385435625911e-05 -6.456659320974722505e-05 -6.417043914552778006e-05 -6.311004835879430175e-05 5.214584514760645106e-03 -2.776835026452317834e-05 -2.713744106586091220e-05 -2.634896372910588980e-05 -3.100583126069977880e-05 -3.093126724706962705e-05 -3.086602373514324427e-05 -3.003466918016783893e-05 -2.853771366062574089e-05 4.264446033630520105e-06 3.267312495154328644e-04 -3.358076719450764358e-05 -3.354439468239434063e-05 -3.119033863185904920e-05 -4.025463567813858390e-06 -3.826262400252744555e-06 -9.415780368726700544e-07 0.000000000000000000e+00
