-3.205853245162870735e-04 -7.561888196505606174e-06 -1.702828740235418081e-07 -2.499291440472006798e-09 -1.818989403545856476e-11 -1.091393642127513885e-11 -4.001776687800884247e-11 -1.455191522836685181e-11 -6.912159733474254608e-11 -1.127773430198431015e-10 6.184563972055912018e-11 0.000000000000000000e+00
-3.025650294148363173e-04 -7.163442205637693405e-06 -1.615735527593642473e-07 -2.401066012680530548e-09 -1.091393642127513885e-11 5.456968210637569427e-11 -8.731149137020111084e-11 0.000000000000000000e+00 -8.731149137020111084e-11 -3.637978807091712952e-11 -1.818989403545856476e-11 0.000000000000000000e+00
-2.880957290471997112e-04 -6.842779839644208550e-06 -1.545377017464488745e-07 -2.168235369026660919e-09 2.546585164964199066e-11 6.912159733474254608e-11 5.456968210637569427e-11 2.182787284255027771e-11 7.275957614183425903e-12 4.001776687800884247e-11 5.456968210637569427e-11 0.000000000000000000e+00
-2.747550424828659743e-04 -6.547059456352144480e-06 -1.480984792578965425e-07 -2.204615157097578049e-09 3.637978807091712952e-12 5.456968210637569427e-11 -9.094947017729282379e-11 -4.001776687800884247e-11 -1.455191522836685181e-11 -3.274180926382541656e-11 1.346052158623933792e-10 0.000000000000000000e+00
-2.613706092233769596e-04 -6.238238711375743151e-06 -1.413282006978988647e-07 -2.073647920042276382e-09 -2.546585164964199066e-11 -2.546585164964199066e-11 -9.094947017729282379e-11 2.910383045673370361e-11 -5.093170329928398132e-11 -5.820766091346740723e-11 2.910383045673370361e-11 0.000000000000000000e+00
-2.481402116245590150e-04 -5.931902705924585462e-06 -1.344305928796529770e-07 -1.960870577022433281e-09 -9.822542779147624969e-11 -9.458744898438453674e-11 -5.093170329928398132e-11 -7.639755494892597198e-11 -8.003553375601768494e-11 -6.912159733474254608e-11 4.729372449219226837e-11 0.000000000000000000e+00
-2.374551149841863662e-04 -5.685011274181306362e-06 -1.289554347749799490e-07 -1.986336428672075272e-09 -5.456968210637569427e-11 -1.091393642127513885e-11 -6.912159733474254608e-11 -5.456968210637569427e-11 -8.367351256310939789e-11 -1.527951098978519440e-10 -1.091393642127513885e-11 0.000000000000000000e+00
-2.275026054121553898e-04 -5.452013283502310514e-06 -1.238440745510160923e-07 -1.906300894916057587e-09 -2.910383045673370361e-11 -9.094947017729282379e-11 -4.365574568510055542e-11 -8.731149137020111084e-11 -1.055013854056596756e-10 -1.200533006340265274e-10 4.729372449219226837e-11 0.000000000000000000e+00
-2.159487557946704328e-04 -5.179110303288325667e-06 -1.177140802610665560e-07 -1.859007170423865318e-09 -1.200533006340265274e-10 -1.236912794411182404e-10 -1.564330887049436569e-10 -5.093170329928398132e-11 -1.818989403545856476e-10 -2.073647920042276382e-10 -2.182787284255027771e-11 0.000000000000000000e+00
-2.090941161441151053e-04 -5.018682713853195310e-06 -1.140724634751677513e-07 -1.764419721439480782e-09 -1.273292582482099533e-10 -8.003553375601768494e-11 -1.637090463191270828e-10 -1.091393642127513885e-11 -1.346052158623933792e-10 -1.855369191616773605e-10 -6.184563972055912018e-11 0.000000000000000000e+00
-1.995610218727961183e-04 -4.790286766365170479e-06 -1.088446879293769598e-07 -1.517037162557244301e-09 -1.455191522836685181e-11 -1.818989403545856476e-11 -8.367351256310939789e-11 5.820766091346740723e-11 4.365574568510055542e-11 -3.274180926382541656e-11 1.091393642127513885e-10 0.000000000000000000e+00
-1.898207119666039944e-04 -4.556051862891763449e-06 -1.035805325955152512e-07 -1.578882802277803421e-09 -1.236912794411182404e-10 -1.055013854056596756e-10 -4.729372449219226837e-11 -2.182787284255027771e-11 -1.382431946694850922e-10 -8.731149137020111084e-11 -2.182787284255027771e-11 0.000000000000000000e+00
-1.826301995606627315e-04 -4.386503860587254167e-06 -9.965515346266329288e-08 -1.433363649994134903e-09 -3.637978807091712952e-12 -3.637978807091712952e-11 2.910383045673370361e-11 3.637978807091712952e-11 -6.184563972055912018e-11 -5.456968210637569427e-11 6.912159733474254608e-11 0.000000000000000000e+00
-1.739758808980695903e-04 -4.178040398983284831e-06 -9.491122909821569920e-08 -1.324224285781383514e-09 9.822542779147624969e-11 9.094947017729282379e-11 -4.001776687800884247e-11 1.527951098978519440e-10 -6.912159733474254608e-11 1.455191522836685181e-11 1.637090463191270828e-10 0.000000000000000000e+00
-1.667368087510112673e-04 -4.004876245744526386e-06 -9.115683496929705143e-08 -1.313310349360108376e-09 7.275957614183425903e-12 7.275957614183425903e-12 -1.018634065985679626e-10 4.001776687800884247e-11 -4.365574568510055542e-11 -6.912159733474254608e-11 1.091393642127513885e-11 0.000000000000000000e+00
-1.615785440662875772e-04 -3.880148142343387008e-06 -8.828283171169459820e-08 -1.342414179816842079e-09 1.818989403545856476e-11 -8.003553375601768494e-11 -7.639755494892597198e-11 -1.091393642127513885e-11 -3.637978807091712952e-11 -6.184563972055912018e-11 -3.637978807091712952e-11 0.000000000000000000e+00
-1.540043595014140010e-04 -3.696073690662160516e-06 -8.423739927820861340e-08 -1.316948328167200089e-09 -1.236912794411182404e-10 -9.094947017729282379e-11 -9.458744898438453674e-11 -1.309672370553016663e-10 -1.346052158623933792e-10 -1.782609615474939346e-10 1.091393642127513885e-11 0.000000000000000000e+00
-1.470883289584890008e-04 -3.529636160237714648e-06 -8.039569365791976452e-08 -1.244188752025365829e-09 -1.236912794411182404e-10 -1.091393642127513885e-11 -6.912159733474254608e-11 -2.546585164964199066e-11 -9.822542779147624969e-11 -1.527951098978519440e-10 -1.127773430198431015e-10 0.000000000000000000e+00
-1.406844457960687578e-04 -3.373897925484925508e-06 -7.690687198191881180e-08 -1.138687366619706154e-09 -1.673470251262187958e-10 -8.731149137020111084e-11 -1.273292582482099533e-10 -1.091393642127513885e-10 -1.200533006340265274e-10 -1.455191522836685181e-10 -2.546585164964199066e-11 0.000000000000000000e+00
-1.343339099548757076e-04 -3.218294295947998762e-06 -7.324342732317745686e-08 -1.007720129564404488e-09 1.455191522836685181e-11 2.182787284255027771e-11 9.094947017729282379e-11 6.184563972055912018e-11 0.000000000000000000e+00 -6.184563972055912018e-11 1.127773430198431015e-10 0.000000000000000000e+00
-1.286600927414838225e-04 -3.083099727518856525e-06 -7.026756065897643566e-08 -1.058651832863688469e-09 -5.093170329928398132e-11 -3.637978807091712952e-11 -9.094947017729282379e-11 4.001776687800884247e-11 -6.912159733474254608e-11 -1.455191522836685181e-11 1.455191522836685181e-11 0.000000000000000000e+00
-1.229282243002671748e-04 -2.945551386801525950e-06 -6.717527867294847965e-08 -1.022272044792771339e-09 -7.275957614183425903e-12 -3.637978807091712952e-11 -3.637978807091712952e-12 6.184563972055912018e-11 6.184563972055912018e-11 1.818989403545856476e-11 0.000000000000000000e+00 0.000000000000000000e+00
-1.177480007754638791e-04 -2.818022039718925953e-06 -6.422851583920419216e-08 -9.458744898438453674e-10 -5.456968210637569427e-11 -2.182787284255027771e-11 -3.637978807091712952e-11 2.546585164964199066e-11 -4.729372449219226837e-11 -4.729372449219226837e-11 -2.910383045673370361e-11 0.000000000000000000e+00
-1.123343827202916145e-04 -2.688062522793188691e-06 -6.127083906903862953e-08 -8.803908713161945343e-10 -1.818989403545856476e-11 -2.910383045673370361e-11 2.910383045673370361e-11 7.275957614183425903e-12 -2.910383045673370361e-11 -5.456968210637569427e-11 6.184563972055912018e-11 0.000000000000000000e+00
-1.078576897270977497e-04 -2.580447471700608730e-06 -5.886977305635809898e-08 -9.276845958083868027e-10 -4.729372449219226837e-11 -8.003553375601768494e-11 -4.001776687800884247e-11 -4.365574568510055542e-11 -1.309672370553016663e-10 -1.418811734765768051e-10 -1.818989403545856476e-11 0.000000000000000000e+00
-1.023834374791476876e-04 -2.446926373522728682e-06 -5.572292138822376728e-08 -8.367351256310939789e-10 -1.455191522836685181e-11 2.546585164964199066e-11 -4.729372449219226837e-11 5.456968210637569427e-11 -1.455191522836685181e-11 -4.729372449219226837e-11 4.729372449219226837e-11 0.000000000000000000e+00
-9.823809523368254304e-05 -2.348566340515390038e-06 -5.354377208277583122e-08 -8.731149137020111084e-10 -6.184563972055912018e-11 -2.910383045673370361e-11 -8.003553375601768494e-11 7.275957614183425903e-12 -1.891748979687690735e-10 -1.491571310907602310e-10 1.091393642127513885e-11 0.000000000000000000e+00
-9.292915274272672832e-05 -2.220269379904493690e-06 -5.064794095233082771e-08 -7.566995918750762939e-10 -5.456968210637569427e-11 -6.548361852765083313e-11 -9.458744898438453674e-11 -5.093170329928398132e-11 -2.910383045673370361e-11 -1.491571310907602310e-10 0.000000000000000000e+00 0.000000000000000000e+00
-8.817777052172459662e-05 -2.106622559949755669e-06 -4.800676833838224411e-08 -6.875779945403337479e-10 1.455191522836685181e-11 -1.818989403545856476e-11 -1.455191522836685181e-11 -8.003553375601768494e-11 -1.055013854056596756e-10 -7.639755494892597198e-11 3.637978807091712952e-12 0.000000000000000000e+00
-8.514614455634728074e-05 -2.030184987233951688e-06 -4.624234861694276333e-08 -6.548361852765083313e-10 2.182787284255027771e-11 5.820766091346740723e-11 -6.184563972055912018e-11 -2.910383045673370361e-11 -3.637978807091712952e-11 5.093170329928398132e-11 2.546585164964199066e-11 0.000000000000000000e+00
-8.134191011777147651e-05 -1.940574293257668614e-06 -4.425237420946359634e-08 -7.203198038041591644e-10 -1.418811734765768051e-10 -5.093170329928398132e-11 -1.200533006340265274e-10 -7.275957614183425903e-12 -1.055013854056596756e-10 -1.200533006340265274e-10 3.637978807091712952e-12 0.000000000000000000e+00
-7.853591523598879576e-05 -1.874399458756670356e-06 -4.271714715287089348e-08 -6.621121428906917572e-10 2.546585164964199066e-11 -5.456968210637569427e-11 -1.491571310907602310e-10 -2.546585164964199066e-11 -6.912159733474254608e-11 -5.820766091346740723e-11 -2.546585164964199066e-11 0.000000000000000000e+00
-7.583709157188422978e-05 -1.810167304938659072e-06 -4.137837095186114311e-08 -6.875779945403337479e-10 -6.912159733474254608e-11 -3.637978807091712952e-11 -8.367351256310939789e-11 -3.274180926382541656e-11 -1.346052158623933792e-10 -8.731149137020111084e-11 3.637978807091712952e-12 0.000000000000000000e+00
-7.228816321003250778e-05 -1.724984031170606613e-06 -3.941386239603161812e-08 -6.511982064694166183e-10 -1.055013854056596756e-10 -1.200533006340265274e-10 -9.458744898438453674e-11 -6.548361852765083313e-11 -1.127773430198431015e-10 -8.731149137020111084e-11 -2.182787284255027771e-11 0.000000000000000000e+00
-6.975163705646991730e-05 -1.663818693486973643e-06 -3.804234438575804234e-08 -6.439222488552331924e-10 -2.910383045673370361e-11 -1.818989403545856476e-11 -8.003553375601768494e-11 -6.912159733474254608e-11 -1.091393642127513885e-10 -1.346052158623933792e-10 0.000000000000000000e+00 0.000000000000000000e+00
-6.799529728596098721e-05 -1.624379365239292383e-06 -3.700188244692981243e-08 -5.347828846424818039e-10 -1.455191522836685181e-11 2.546585164964199066e-11 -9.458744898438453674e-11 4.729372449219226837e-11 -4.365574568510055542e-11 -8.367351256310939789e-11 4.001776687800884247e-11 0.000000000000000000e+00
-6.442032099585048854e-05 -1.538897777209058404e-06 -3.512468538247048855e-08 -6.075424607843160629e-10 -2.546585164964199066e-11 -4.729372449219226837e-11 -8.367351256310939789e-11 -8.731149137020111084e-11 -9.822542779147624969e-11 -9.822542779147624969e-11 4.365574568510055542e-11 0.000000000000000000e+00
-6.261607268243096769e-05 -1.494954631198197603e-06 -3.408786142244935036e-08 -4.947651177644729614e-10 6.184563972055912018e-11 8.003553375601768494e-11 2.910383045673370361e-11 5.456968210637569427e-11 7.275957614183425903e-11 2.910383045673370361e-11 1.782609615474939346e-10 0.000000000000000000e+00
