5.726050876546651125e-04 1.923294985317625105e-05 6.694099283777177334e-07 2.177694113925099373e-08 9.495124686509370804e-10 5.093170329928398132e-11 4.365574568510055542e-11 1.418811734765768051e-10 -1.818989403545856476e-11 1.491571310907602310e-10 1.309672370553016663e-10 0.000000000000000000e+00
5.331362772267311811e-04 1.768753645592369139e-05 6.155169103294610977e-07 2.029628376476466656e-08 9.349605534225702286e-10 1.491571310907602310e-10 4.729372449219226837e-11 9.822542779147624969e-11 2.546585164964199066e-11 1.564330887049436569e-10 -4.365574568510055542e-11 0.000000000000000000e+00
4.929043207084760070e-04 1.614461871213279665e-05 5.611909728031605482e-07 1.878652255982160568e-08 9.022187441587448120e-10 9.458744898438453674e-11 9.822542779147624969e-11 3.274180926382541656e-11 2.546585164964199066e-11 6.548361852765083313e-11 -1.091393642127513885e-11 0.000000000000000000e+00
4.586849427141714841e-04 1.480347054894082248e-05 5.125075404066592455e-07 1.748048816807568073e-08 8.258211892098188400e-10 1.527951098978519440e-10 8.731149137020111084e-11 1.236912794411182404e-10 8.731149137020111084e-11 1.855369191616773605e-10 1.091393642127513885e-10 0.000000000000000000e+00
4.266308387741446495e-04 1.355145650450140238e-05 4.660068952944129705e-07 1.586522557772696018e-08 7.930793799459934235e-10 1.818989403545856476e-10 4.729372449219226837e-11 5.456968210637569427e-11 1.055013854056596756e-10 1.055013854056596756e-10 -1.091393642127513885e-11 0.000000000000000000e+00
3.987069576396606863e-04 1.244575469172559679e-05 4.239336703903973103e-07 1.455555320717394352e-08 7.275957614183425903e-10 1.746229827404022217e-10 1.491571310907602310e-10 1.309672370553016663e-10 6.184563972055912018e-11 1.746229827404022217e-10 2.910383045673370361e-11 0.000000000000000000e+00
3.722805304278153926e-04 1.140688982559368014e-05 3.837230906356126070e-07 1.314401743002235889e-08 6.984919309616088867e-10 8.367351256310939789e-11 5.093170329928398132e-11 -3.637978807091712952e-11 4.001776687800884247e-11 2.182787284255027771e-11 1.091393642127513885e-11 0.000000000000000000e+00
3.475587691355030984e-04 1.045357930706813931e-05 3.467321221251040697e-07 1.170337782241404057e-08 5.966285243630409241e-10 7.639755494892597198e-11 6.912159733474254608e-11 2.546585164964199066e-11 -7.275957614183425903e-11 1.455191522836685181e-11 -7.639755494892597198e-11 0.000000000000000000e+00
3.274978953413665295e-04 9.665087418397888541e-06 3.151581040583550930e-07 1.052831066772341728e-08 5.857145879417657852e-10 7.275957614183425903e-12 2.546585164964199066e-11 3.274180926382541656e-11 -4.365574568510055542e-11 0.000000000000000000e+00 -1.455191522836685181e-11 0.000000000000000000e+00
3.078734043810982257e-04 8.914514182833954692e-06 2.854430931620299816e-07 9.556970326229929924e-09 5.420588422566652298e-10 1.164153218269348145e-10 1.127773430198431015e-10 1.200533006340265274e-10 3.274180926382541656e-11 2.801243681460618973e-10 5.820766091346740723e-11 0.000000000000000000e+00
2.879892308556009084e-04 8.191382221411913633e-06 2.573724486865103245e-07 8.338247425854206085e-09 5.748006515204906464e-10 9.822542779147624969e-11 8.731149137020111084e-11 8.367351256310939789e-11 4.001776687800884247e-11 1.127773430198431015e-10 8.367351256310939789e-11 0.000000000000000000e+00
2.717501702136360109e-04 7.591177563881501555e-06 2.333690645173192024e-07 7.530616130679845810e-09 5.093170329928398132e-10 1.491571310907602310e-10 3.637978807091712952e-11 1.855369191616773605e-10 5.093170329928398132e-11 9.822542779147624969e-11 -1.818989403545856476e-11 0.000000000000000000e+00
2.574030950199812651e-04 7.068723789416253567e-06 2.124324964825063944e-07 6.606569513678550720e-09 3.637978807091712952e-10 2.182787284255027771e-11 3.637978807091712952e-11 1.746229827404022217e-10 6.912159733474254608e-11 1.200533006340265274e-10 3.274180926382541656e-11 0.000000000000000000e+00
2.438069823256228119e-04 6.590435077669098973e-06 1.935477484948933125e-07 5.788024282082915306e-09 3.856257535517215729e-10 1.455191522836685181e-11 1.818989403545856476e-11 3.274180926382541656e-11 -5.093170329928398132e-11 1.382431946694850922e-10 -1.091393642127513885e-10 0.000000000000000000e+00
2.303957335243467242e-04 6.139096512924879789e-06 1.763364707585424185e-07 5.133188096806406975e-09 3.201421350240707397e-10 1.200533006340265274e-10 9.822542779147624969e-11 1.018634065985679626e-10 2.182787284255027771e-11 1.273292582482099533e-10 4.001776687800884247e-11 0.000000000000000000e+00
2.185426455980632454e-04 5.745685484725981951e-06 1.615917426533997059e-07 4.642060957849025726e-09 3.601599019020795822e-10 1.273292582482099533e-10 9.822542779147624969e-11 1.673470251262187958e-10 -1.818989403545856476e-11 2.473825588822364807e-10 5.820766091346740723e-11 0.000000000000000000e+00
2.080549966194666922e-04 5.403759132605046034e-06 1.487496774643659592e-07 3.961758920922875404e-09 2.328306436538696289e-10 -7.275957614183425903e-11 -1.818989403545856476e-11 3.274180926382541656e-11 1.018634065985679626e-10 1.637090463191270828e-10 -3.274180926382541656e-11 0.000000000000000000e+00
1.986746174225118011e-04 5.104375304654240608e-06 1.376101863570511341e-07 3.605236997827887535e-09 2.437445800751447678e-10 1.164153218269348145e-10 1.127773430198431015e-10 2.619344741106033325e-10 5.093170329928398132e-11 1.018634065985679626e-10 4.729372449219226837e-11 0.000000000000000000e+00
1.893313201435375959e-04 4.814413841813802719e-06 1.271109795197844505e-07 3.044988261535763741e-09 2.328306436538696289e-10 1.455191522836685181e-11 5.456968210637569427e-11 1.455191522836685181e-11 -6.548361852765083313e-11 1.236912794411182404e-10 -1.091393642127513885e-11 0.000000000000000000e+00
1.796388060029130429e-04 4.531295417109504342e-06 1.178486854769289494e-07 2.786691766232252121e-09 1.418811734765768051e-10 7.275957614183425903e-11 6.184563972055912018e-11 1.055013854056596756e-10 7.275957614183425903e-12 1.527951098978519440e-10 3.274180926382541656e-11 0.000000000000000000e+00
1.721882254059892148e-04 4.310182703193277121e-06 1.101143425330519676e-07 2.601154847070574760e-09 2.000888343900442123e-10 1.709850039333105087e-10 9.822542779147624969e-11 9.458744898438453674e-11 1.055013854056596756e-10 1.236912794411182404e-10 8.367351256310939789e-11 0.000000000000000000e+00
1.637929890421219170e-04 4.075096512679010630e-06 1.026564859785139561e-07 2.233718987554311752e-09 2.073647920042276382e-10 5.093170329928398132e-11 2.182787284255027771e-11 1.964508555829524994e-10 6.184563972055912018e-11 1.673470251262187958e-10 0.000000000000000000e+00 0.000000000000000000e+00
1.578723204147536308e-04 3.903955075656995177e-06 9.702125680632889271e-08 2.004526322707533836e-09 1.637090463191270828e-10 2.546585164964199066e-11 2.546585164964199066e-11 1.055013854056596756e-10 -4.365574568510055542e-11 9.458744898438453674e-11 -1.818989403545856476e-11 0.000000000000000000e+00
1.503818239143583924e-04 3.703255060827359557e-06 9.108407539315521717e-08 1.822627382352948189e-09 1.964508555829524994e-10 1.346052158623933792e-10 1.055013854056596756e-10 1.091393642127513885e-10 -2.910383045673370361e-11 1.818989403545856476e-10 4.001776687800884247e-11 0.000000000000000000e+00
1.439661937183700502e-04 3.528359229676425457e-06 8.568895282223820686e-08 1.520675141364336014e-09 1.637090463191270828e-10 -2.546585164964199066e-11 -1.818989403545856476e-11 -4.729372449219226837e-11 -1.418811734765768051e-10 4.001776687800884247e-11 2.910383045673370361e-11 0.000000000000000000e+00
1.386848416586872190e-04 3.388060576980933547e-06 8.162896847352385521e-08 1.593434717506170273e-09 1.891748979687690735e-10 2.000888343900442123e-10 1.527951098978519440e-10 2.219167072325944901e-10 1.600710675120353699e-10 2.110027708113193512e-10 6.912159733474254608e-11 0.000000000000000000e+00
1.326553028775379062e-04 3.230914444429799914e-06 7.721246220171451569e-08 1.429725671187043190e-09 1.273292582482099533e-10 5.093170329928398132e-11 6.184563972055912018e-11 1.309672370553016663e-10 1.346052158623933792e-10 1.127773430198431015e-10 -1.818989403545856476e-11 0.000000000000000000e+00
1.285221915168222040e-04 3.122204361716285348e-06 7.408380042761564255e-08 1.244188752025365829e-09 7.639755494892597198e-11 8.003553375601768494e-11 5.456968210637569427e-11 4.365574568510055542e-11 -4.365574568510055542e-11 1.164153218269348145e-10 6.912159733474254608e-11 0.000000000000000000e+00
