3.200000000000000178e+00 3.816740392721840180e+01 4.959626089839730412e+01 6.423895651460043155e+01
3.250000000000000000e+00 2.778717036562738940e+01 3.888970836487715133e+01 5.313352654411573894e+01
3.300000000000000266e+00 1.945568777591688558e+01 3.022824105210020207e+01 4.406350807767012157e+01
3.350000000000000089e+00 1.283497010808787309e+01 2.326272779100690968e+01 3.666689683450385928e+01
3.400000000000000355e+00 7.669086942769354209e+00 1.779182383688748814e+01 3.081817980637424625e+01
3.450000000000000178e+00 3.681742160551948473e+00 1.352983085598680191e+01 2.621453006577212363e+01
3.500000000000000000e+00 6.007427982694935054e-01 1.015302326413802803e+01 2.246489362369175069e+01
3.550000000000000266e+00 -1.786436478141695261e+00 7.413478415401186794e+00 1.927509258530335501e+01
3.600000000000000089e+00 -3.558963278919691220e+00 5.311463293764973059e+00 1.675190524838399142e+01
3.650000000000000355e+00 -4.847061180043965578e+00 3.703506819874746725e+00 1.473351475578965619e+01
3.700000000000000178e+00 -5.743306610384024680e+00 2.518010049243457615e+00 1.317880004717153497e+01
3.750000000000000000e+00 -6.365260898746782914e+00 1.609115530300186947e+00 1.190165264415554702e+01
3.800000000000000266e+00 -6.782864671549759805e+00 9.136791668424848467e-01 1.085129651619354263e+01
3.850000000000000089e+00 -7.073341035720659420e+00 3.164240770274773240e-01 9.856880784354871139e+00
3.900000000000000355e+00 -7.257525536260800436e+00 -1.934168139996472746e-01 8.924583788029849529e+00
3.950000000000000178e+00 -7.314745744224637747e+00 -5.512726020242553204e-01 8.177128878742223606e+00
4.000000000000000000e+00 -7.268716799444518983e+00 -7.871511443227063864e-01 7.575837938929907978e+00
4.050000000000000711e+00 -7.142306276364251971e+00 -9.222761073033325374e-01 7.102321716956794262e+00
4.100000000000000533e+00 -6.950900955416727811e+00 -9.623512341931927949e-01 6.764510504581267014e+00
4.150000000000000355e+00 -6.728372773068258539e+00 -9.613892216293606907e-01 6.480867432401282713e+00
4.200000000000000178e+00 -6.518527890875702724e+00 -1.004946298053255305e+00 6.108459238021168858e+00
4.250000000000000000e+00 -6.278514862060546875e+00 -9.994597203331068158e-01 5.810114271298516542e+00
4.300000000000000711e+00 -6.017540490574901924e+00 -9.689034486655145884e-01 5.542198479815851897e+00
4.350000000000000533e+00 -5.749454689066624269e+00 -9.402183895872440189e-01 5.259912031760904938e+00
4.400000000000000355e+00 -5.440750021080020815e+00 -8.357736332982312888e-01 5.101075221318751574e+00
4.450000000000000178e+00 -5.111537779157515615e+00 -6.957743789826054126e-01 4.996688094252021983e+00
4.500000000000000000e+00 -4.751212411065353081e+00 -4.764378099935129285e-01 5.037434937548823655e+00
4.550000000000000711e+00 -4.444488316948991269e+00 -3.492848190944641829e-01 4.931941028189612553e+00
4.600000000000000533e+00 -4.138707186939427629e+00 -2.057264136965386569e-01 4.867677209404064342e+00
4.650000000000000355e+00 -3.850049128232058138e+00 -9.473562749917618930e-02 4.748325001855846494e+00
4.700000000000000178e+00 -3.522380513459211215e+00 1.147338916780427098e-01 4.807736942893825471e+00
4.750000000000000000e+00 -3.278450134530430660e+00 1.648972538532689214e-01 4.606789792887866497e+00
4.800000000000000711e+00 -3.021972985152387992e+00 2.603693974378984421e-01 4.494843975408002734e+00
4.850000000000000533e+00 -2.720209402468753979e+00 4.716727744380477816e-01 4.593139608914498240e+00
4.900000000000000355e+00 -2.479758441040758044e+00 5.886992221348918974e-01 4.553015289275208488e+00
4.950000000000000178e+00 -2.303831941389944404e+00 6.007141892041545361e-01 4.352570333139738068e+00
5.000000000000000000e+00 -2.097027081617852673e+00 7.024120968708302826e-01 4.321236825489904732e+00
5.050000000000000711e+00 -1.903677552036242560e+00 7.860315308789722621e-01 4.265161205694312230e+00
5.100000000000000533e+00 -1.723893212329130620e+00 8.480687210976611823e-01 4.176425467449007556e+00
5.150000000000000355e+00 -1.528925953607540578e+00 9.542991465423256159e-01 4.171438013145234436e+00
5.200000000000000178e+00 -1.377749878884060308e+00 9.815269950195215642e-01 4.038537219457793981e+00
5.250000000000000000e+00 -1.228394045028835535e+00 1.024352903186809272e+00 3.945396249037003145e+00
5.300000000000000711e+00 -1.072945146006532013e+00 1.105203391489339992e+00 3.933234591386280954e+00
5.349999999999999645e+00 -9.681187584646977484e-01 1.108020143874455243e+00 3.806177381193265319e+00
5.400000000000000355e+00 -8.724342405912466347e-01 1.117163348681060597e+00 3.705321116285631433e+00
5.450000000000000178e+00 -7.875038318161386997e-01 1.121756860811728984e+00 3.608558610721956939e+00
5.500000000000000000e+00 -7.137608881748747081e-01 1.112884103349642828e+00 3.494637672702083364e+00
5.550000000000000711e+00 -6.371028248395305127e-01 1.114602349844062701e+00 3.401400259463116527e+00
5.600000000000000533e+00 -5.661665090883616358e-01 1.103576385503401980e+00 3.285861534095602110e+00
5.650000000000000355e+00 -4.730332875624299049e-01 1.140733296779217198e+00 3.253247086831834167e+00
5.700000000000000178e+00 -4.047541951877065003e-01 1.126216389820910990e+00 3.132271536742337048e+00
5.750000000000000000e+00 -3.329456230858340859e-01 1.129650761868106201e+00 3.048408590984763578e+00
5.800000000000000711e+00 -2.682161430129781365e-01 1.134064914367627352e+00 2.976811629196163267e+00
5.850000000000000533e+00 -2.194826156483031809e-01 1.122124169341986999e+00 2.887831960833864287e+00
5.900000000000000355e+00 -1.880775525933131576e-01 1.090971367375459522e+00 2.776715577056165785e+00
5.950000000000000178e+00 -1.747237911331467330e-01 1.035684494127053767e+00 2.632141615322325379e+00
6.000000000000000000e+00 -1.414803809893783182e-01 1.035524357575923204e+00 2.591072421637363732e+00
6.050000000000000711e+00 -1.118903637689072639e-01 1.030945211823564023e+00 2.544120317907072604e+00
6.100000000000000533e+00 -1.096775122277904302e-01 9.645004211051855236e-01 2.388458309724228457e+00
6.150000000000000355e+00 -9.117181616602465510e-02 9.293218790844548494e-01 2.283928268298041075e+00
6.200000000000000178e+00 -7.683732110308483243e-02 8.792545668256934732e-01 2.149554016796173528e+00
6.250000000000000000e+00 -3.482157626422122121e-02 8.877333457348868251e-01 2.115251012583030388e+00
6.300000000000000711e+00 -1.013827568385750055e-02 8.602625821367837489e-01 2.020072501181857660e+00
6.350000000000000533e+00 2.952442082460038364e-02 8.718433127796743065e-01 1.995874565182020888e+00
6.400000000000000355e+00 4.085020191268995404e-02 8.303247232106514275e-01 1.884772282210178673e+00
6.450000000000000178e+00 6.152931746328249574e-02 8.218599832616746426e-01 1.838999785832129419e+00
6.500000000000000000e+00 5.910018808208405972e-02 7.736146544630173594e-01 1.730115982354618609e+00
6.550000000000000711e+00 5.283797145239077508e-02 7.271484282682649791e-01 1.630648290301905945e+00
6.600000000000000533e+00 4.196275040158070624e-02 6.765841426386032254e-01 1.527736923890188336e+00
6.650000000000000355e+00 4.037403050460852683e-02 6.490814339485950768e-01 1.466878959035966545e+00
6.700000000000000178e+00 2.680874240468256176e-02 5.926172561885323375e-01 1.353357027255697176e+00
6.750000000000000000e+00 2.810111982398666441e-02 5.647556645271833986e-01 1.287053415580885485e+00
6.800000000000000711e+00 3.448220013524405658e-02 5.430326709756627679e-01 1.227948487212415785e+00
6.850000000000000533e+00 4.360602906672284007e-02 5.224330379860475659e-01 1.167866881587542593e+00
6.900000000000000355e+00 5.875884380657225847e-02 5.131862089911010116e-01 1.126346269302302971e+00
6.950000000000000178e+00 6.607709292438812554e-02 4.865202899964060634e-01 1.054475676937727258e+00
7.000000000000000000e+00 8.313127182191237807e-02 4.842991802433971316e-01 1.026732526952400804e+00
7.050000000000000711e+00 8.863210314302705228e-02 4.615088837454095483e-01 9.660592259024269879e-01
7.100000000000000533e+00 8.309940676554106176e-02 4.211902960378210992e-01 8.788651721260976046e-01
7.150000000000000355e+00 8.113230069284327328e-02 3.963556337112095207e-01 8.232144136854913086e-01
7.200000000000000178e+00 7.804562483215704560e-02 3.758621751330792904e-01 7.797071666573174298e-01
7.250000000000000000e+00 7.049339183140546083e-02 3.500176135275978595e-01 7.291032779903616756e-01
7.300000000000000711e+00 4.428869942785240710e-02 2.854985214071348310e-01 6.127024971647188067e-01
7.350000000000000533e+00 3.066947829211130738e-02 2.485663753759581596e-01 5.442486835818272084e-01
7.400000000000000355e+00 3.258023934904485941e-02 2.446433245495427400e-01 5.328366751200519502e-01
7.450000000000000178e+00 1.576819340698421001e-02 1.954746876435820013e-01 4.397434204292949289e-01
7.500000000000000000e+00 1.134902413468807936e-02 1.701402143226005137e-01 3.858575910271611065e-01
7.550000000000000711e+00 2.229454912594519556e-02 1.763876134646125138e-01 3.864099271595478058e-01
7.600000000000000533e+00 1.268828418687917292e-02 1.345138152828440070e-01 3.005796315846964717e-01
7.650000000000000355e+00 5.080328264739364386e-03 9.619032789487391710e-02 2.200654271291568875e-01
7.700000000000000178e+00 1.864313162514008582e-02 1.056559121934697032e-01 2.241994079668074846e-01
7.750000000000000000e+00 2.858841980923898518e-02 1.089645375031977892e-01 2.185845332860480994e-01
7.800000000000000711e+00 1.382983464282006025e-02 5.986937321722507477e-02 1.226561180374119431e-01
7.850000000000000533e+00 1.102118767448700964e-02 4.079856080352328718e-02 8.157084448612295091e-02
