1.000000000000000000e+00 -1.276758887979667634e+01 -1.276758887979667634e+01 -1.276758887979667634e+01
1.100000000000000000e+01 -2.123111949549638666e+01 -2.161943151077139191e+01 -8.735598330531502143e+00
2.100000000000000000e+01 -2.112763582408661023e+01 -2.112772314649191685e+01 -6.371786752424668521e+00
3.100000000000000000e+01 -1.996716204303083941e+01 -1.962109954547486268e+01 -4.625733341526938602e+00
4.100000000000000000e+01 -1.964467434299876913e+01 -1.964467643847456202e+01 -4.925664732581935823e+00
5.100000000000000000e+01 -9.374826113344170153e+00 -9.374933404615148902e+00 -3.266896856075618416e+00
6.100000000000000000e+01 -9.303477916546398774e+00 -9.304546765633858740e+00 6.694604599033482373e-02
7.100000000000000000e+01 -9.221784363035112619e+00 -9.219529481924837455e+00 6.684906111331656575e-02
8.100000000000000000e+01 -9.010321224195649847e+00 -9.010319761728169397e+00 2.908525269231176935e+01
9.100000000000000000e+01 -6.442174661060562357e+00 -6.443199079512851313e+00 2.908525601378642023e+01
1.010000000000000000e+02 -6.444147700676694512e+00 -6.444042101065861061e+00 6.649592922622105107e+01
1.110000000000000000e+02 -1.712634584691841155e+01 -1.712849911200464703e+01 -3.652816605608677492e+00
1.210000000000000000e+02 -1.625001847787643783e+01 -1.624918313245871104e+01 -3.918888000043807551e+00
1.310000000000000000e+02 -1.626744932582369074e+01 -1.626738979757647030e+01 -2.949114634247962385e+00
1.410000000000000000e+02 -1.618070061886101030e+01 -1.618083812354598194e+01 -2.865644855774007738e+00
1.510000000000000000e+02 -1.617153212282573804e+01 -1.617037473988602869e+01 -2.855046033801045269e+00
1.610000000000000000e+02 -1.567611391510581598e+01 -1.567567833262728527e+01 -1.248940268851583824e+00
1.710000000000000000e+02 -1.555319563703960739e+01 -1.555494364220066927e+01 -1.104823615605710074e+00
1.810000000000000000e+02 -1.567029875150183216e+01 -1.567257932401844300e+01 -1.132012890593614429e+00
1.910000000000000000e+02 -1.566732421269989572e+01 -1.567208706546807662e+01 -6.538043231557821855e+00
2.010000000000000000e+02 -1.566432085019187070e+01 -1.566289356560446322e+01 -5.307604642439400777e+00
2.110000000000000000e+02 -1.562331176683073863e+01 -1.562332113462616690e+01 -5.307605271809734404e+00
2.210000000000000000e+02 -1.230198946359450929e+01 -1.866908156080171466e+01 -5.640922026941552758e+00
2.310000000000000000e+02 -1.548599366651615128e+01 -1.548732668015873060e+01 -4.741258457215735689e+00
2.410000000000000000e+02 -1.548078533960506320e+01 -1.548181667385506444e+01 -4.741355380247114226e+00
2.510000000000000000e+02 -1.544460940203862265e+01 -1.544713904877426103e+01 -4.541556943877367303e+00
2.610000000000000000e+02 -1.032319822479621507e+01 -1.032329154986655340e+01 -8.068046034168219194e+00
2.710000000000000000e+02 -1.557203688935260288e+01 -1.557297598628792912e+01 -4.994361122953705490e+00
2.810000000000000000e+02 -1.559292307138093747e+01 -1.559563030605204403e+01 -4.982261092663975433e+00
2.910000000000000000e+02 -1.557571523153455928e+01 -1.556855815215385519e+01 -4.987433912901906297e+00
3.010000000000000000e+02 -1.556315604102564976e+01 -1.556456293110386468e+01 -4.987277738109696656e+00
3.110000000000000000e+02 -1.558684425617684610e+01 -1.558143058718997054e+01 -4.987255102605558932e+00
3.210000000000000000e+02 -1.557035877704038285e+01 -1.556904195604147390e+01 -4.986280848243040964e+00
3.310000000000000000e+02 -1.557684952422278002e+01 -1.557565218536183238e+01 -4.983659295248799026e+00
3.410000000000000000e+02 -1.553676164257922210e+01 -1.553319576487410814e+01 -4.927094447339186445e+00
3.510000000000000000e+02 -1.553701553712016903e+01 -1.553644180239643902e+01 -4.874725233094068244e+00
3.610000000000000000e+02 -1.554378997388994321e+01 -1.554560942167881876e+01 -4.874739792285254225e+00
3.710000000000000000e+02 -1.560210843308595940e+01 -1.559814971187734045e+01 -5.050236250099260360e+00
3.810000000000000000e+02 -1.559571481266175397e+01 -1.559870356868486851e+01 -5.050260759162483737e+00
3.910000000000000000e+02 -1.557181636962923221e+01 -1.556865371821913868e+01 -5.022132827434688807e+00
4.010000000000000000e+02 -1.553352556220488623e+01 -1.553399511976749636e+01 -4.968802259099902585e+00
4.110000000000000000e+02 -1.553751892424770631e+01 -1.553200683338218369e+01 -4.968711451510898769e+00
4.210000000000000000e+02 -1.552543229990988038e+01 -1.552680513123050332e+01 -4.967911394487600774e+00
4.310000000000000000e+02 -1.554928438781644218e+01 -1.554682582354871556e+01 -4.943027026456547901e+00
